Batch	m_SP	4	W1	Pr1	Pr2	Pr3					
2.778715e-08	0.9855371	0.1	2.778715e-08	0.003600615	0.1	2.778715e-08	0.003298273	0.1	2.778715e-08	0.0003325759	0.1
5.787123e-08	0.9702287	0.1	5.787123e-08	0.007411713	0.1	5.787123e-08	0.006789355	0.1	5.787123e-08	0.0006845933	0.1
1.080114e-07	0.9454916	0.1	1.080114e-07	0.01357013	0.1	1.080114e-07	0.01243065	0.1	1.080114e-07	0.001253424	0.1
1.930338e-07	0.9056347	0.1	1.930338e-07	0.02349268	0.1	1.930338e-07	0.02152002	0.1	1.930338e-07	0.002169935	0.1
3.177925e-07	0.8514898	0.1	3.177925e-07	0.03697233	0.1	3.177925e-07	0.03386778	0.1	3.177925e-07	0.003415001	0.1
5.189818e-07	0.773628	0.1	5.189818e-07	0.05635638	0.1	5.189818e-07	0.05162417	0.1	5.189818e-07	0.005205437	0.1
7.645022e-07	0.6917576	0.1	7.645022e-07	0.07673843	0.1	7.645022e-07	0.07029474	0.1	7.645022e-07	0.007088053	0.1
1.130077e-06	0.5908417	0.1	1.130077e-06	0.1018619	0.1	1.130077e-06	0.09330862	0.1	1.130077e-06	0.009408619	0.1
1.495652e-06	0.5090779	0.1	1.495652e-06	0.1222174	0.1	1.495652e-06	0.1119549	0.1	1.495652e-06	0.01128878	0.1
1.861226e-06	0.441771	0.1	1.861226e-06	0.1389738	0.1	1.861226e-06	0.1273042	0.1	1.861226e-06	0.01283651	0.1
2.226801e-06	0.3856371	0.1	2.226801e-06	0.1529486	0.1	2.226801e-06	0.1401056	0.1	2.226801e-06	0.01412731	0.1
2.607344e-06	0.3365324	0.1	2.607344e-06	0.1651734	0.1	2.607344e-06	0.1513039	0.1	2.607344e-06	0.01525648	0.1
3.047759e-06	0.2890681	0.1	3.047759e-06	0.1769899	0.1	3.047759e-06	0.1621281	0.1	3.047759e-06	0.01634792	0.1
3.488174e-06	0.249548	0.1	3.488174e-06	0.1868286	0.1	3.488174e-06	0.1711407	0.1	3.488174e-06	0.01725669	0.1
3.92859e-06	0.2163377	0.1	3.92859e-06	0.1950965	0.1	3.92859e-06	0.1787143	0.1	3.92859e-06	0.01802036	0.1
4.369005e-06	0.1882128	0.1	4.369005e-06	0.2020983	0.1	4.369005e-06	0.1851282	0.1	4.369005e-06	0.01866709	0.1
4.80942e-06	0.164238	0.1	4.80942e-06	0.2080669	0.1	4.80942e-06	0.1905957	0.1	4.80942e-06	0.0192184	0.1
5.249835e-06	0.1436864	0.1	5.249835e-06	0.2131834	0.1	5.249835e-06	0.1952825	0.1	5.249835e-06	0.01969098	0.1
5.690251e-06	0.1259848	0.1	5.690251e-06	0.2175903	0.1	5.690251e-06	0.1993193	0.1	5.690251e-06	0.02009803	0.1
6.130666e-06	0.110675	0.1	6.130666e-06	0.2214017	0.1	6.130666e-06	0.2028107	0.1	6.130666e-06	0.02045008	0.1
6.571081e-06	0.09738655	0.1	6.571081e-06	0.2247099	0.1	6.571081e-06	0.2058412	0.1	6.571081e-06	0.02075565	0.1
7.011497e-06	0.0858169	0.1	7.011497e-06	0.2275902	0.1	7.011497e-06	0.2084796	0.1	7.011497e-06	0.02102169	0.1
7.451912e-06	0.07571657	0.1	7.451912e-06	0.2301048	0.1	7.451912e-06	0.210783	0.1	7.451912e-06	0.02125395	0.1
7.892327e-06	0.06687824	0.1	7.892327e-06	0.2323051	0.1	7.892327e-06	0.2127986	0.1	7.892327e-06	0.02145719	0.1
8.332743e-06	0.0591283	0.1	8.332743e-06	0.2342345	0.1	8.332743e-06	0.214566	0.1	8.332743e-06	0.0216354	0.1
8.773158e-06	0.05232048	0.1	8.773158e-06	0.2359293	0.1	8.773158e-06	0.2161185	0.1	8.773158e-06	0.02179195	0.1
9.213573e-06	0.04633078	0.1	9.213573e-06	0.2374205	0.1	9.213573e-06	0.2174844	0.1	9.213573e-06	0.02192968	0.1
9.653989e-06	0.04105353	0.1	9.653989e-06	0.2387343	0.1	9.653989e-06	0.2186879	0.1	9.653989e-06	0.02205103	0.1
1.00944e-05	0.0363983	0.1	1.00944e-05	0.2398932	0.1	1.00944e-05	0.2197495	0.1	1.00944e-05	0.02215808	0.1
1.053482e-05	0.03228731	0.1	1.053482e-05	0.2409167	0.1	1.053482e-05	0.220687	0.1	1.053482e-05	0.02225261	0.1
1.097523e-05	0.02865347	0.1	1.097523e-05	0.2418214	0.1	1.097523e-05	0.2215157	0.1	1.097523e-05	0.02233617	0.1
1.141565e-05	0.02543869	0.1	1.141565e-05	0.2426217	0.1	1.141565e-05	0.2222489	0.1	1.141565e-05	0.02241009	0.1
1.185607e-05	0.02259251	0.1	1.185607e-05	0.2433303	0.1	1.185607e-05	0.2228979	0.1	1.185607e-05	0.02247554	0.1
1.229648e-05	0.02007101	0.1	1.229648e-05	0.243958	0.1	1.229648e-05	0.223473	0.1	1.229648e-05	0.02253352	0.1
1.27369e-05	0.01783583	0.1	1.27369e-05	0.2445145	0.1	1.27369e-05	0.2239827	0.1	1.27369e-05	0.02258492	0.1
1.317731e-05	0.01585344	0.1	1.317731e-05	0.245008	0.1	1.317731e-05	0.2244348	0.1	1.317731e-05	0.02263051	0.1
1.361773e-05	0.01409444	0.1	1.361773e-05	0.2454459	0.1	1.361773e-05	0.2248359	0.1	1.361773e-05	0.02267096	0.1
1.405814e-05	0.01253301	0.1	1.405814e-05	0.2458346	0.1	1.405814e-05	0.225192	0.1	1.405814e-05	0.02270686	0.1
1.449856e-05	0.01114647	0.1	1.449856e-05	0.2461798	0.1	1.449856e-05	0.2255082	0.1	1.449856e-05	0.02273875	0.1
