Batch	m_SP	4	W1	Pr1	Pr2	Pr3					
8.010947e-07	0.9888072	0.1	8.010947e-07	0.002615083	0.1	8.010947e-07	0.002478132	0.1	8.010947e-07	0.0004062879	0.1
9.008407e-07	0.9874228	0.1	9.008407e-07	0.002949408	0.1	9.008407e-07	0.002784165	0.1	9.008407e-07	0.0004564988	0.1
1.004623e-06	0.9859851	0.1	1.004623e-06	0.003297167	0.1	1.004623e-06	0.003101921	0.1	1.004623e-06	0.0005086351	0.1
1.124548e-06	0.9843276	0.1	1.124548e-06	0.003698641	0.1	1.124548e-06	0.003468261	0.1	1.124548e-06	0.0005687446	0.1
1.244473e-06	0.9826741	0.1	1.244473e-06	0.00409951	0.1	1.244473e-06	0.003833693	0.1	1.244473e-06	0.0006287063	0.1
1.374569e-06	0.9808849	0.1	1.374569e-06	0.004533533	0.1	1.374569e-06	0.004229088	0.1	1.374569e-06	0.0006935856	0.1
1.519922e-06	0.9788916	0.1	1.519922e-06	0.005017286	0.1	1.519922e-06	0.004669587	0.1	1.519922e-06	0.0007658665	0.1
1.67118e-06	0.9768237	0.1	1.67118e-06	0.005519289	0.1	1.67118e-06	0.005126567	0.1	1.67118e-06	0.0008408522	0.1
1.846058e-06	0.974441	0.1	1.846058e-06	0.006097826	0.1	1.846058e-06	0.005653117	0.1	1.846058e-06	0.0009272539	0.1
2.028622e-06	0.9719627	0.1	2.028622e-06	0.006699612	0.1	2.028622e-06	0.006200765	0.1	2.028622e-06	0.001017118	0.1
2.241926e-06	0.9690791	0.1	2.241926e-06	0.007399889	0.1	2.241926e-06	0.006838001	0.1	2.241926e-06	0.001121683	0.1
2.474607e-06	0.965948	0.1	2.474607e-06	0.008160276	0.1	2.474607e-06	0.007529911	0.1	2.474607e-06	0.001235219	0.1
2.736352e-06	0.9624439	0.1	2.736352e-06	0.009011288	0.1	2.736352e-06	0.008304271	0.1	2.736352e-06	0.001362285	0.1
3.056008e-06	0.9581901	0.1	3.056008e-06	0.01004437	0.1	3.056008e-06	0.009244293	0.1	3.056008e-06	0.001516534	0.1
3.426512e-06	0.9532945	0.1	3.426512e-06	0.0112333	0.1	3.426512e-06	0.01032612	0.1	3.426512e-06	0.001694052	0.1
3.859034e-06	0.9476265	0.1	3.859034e-06	0.01260984	0.1	3.859034e-06	0.01157866	0.1	3.859034e-06	0.001899583	0.1
4.404037e-06	0.9405554	0.1	4.404037e-06	0.01432711	0.1	4.404037e-06	0.01314124	0.1	4.404037e-06	0.002155988	0.1
5.149455e-06	0.9310103	0.1	5.149455e-06	0.01664524	0.1	5.149455e-06	0.01525054	0.1	5.149455e-06	0.002502107	0.1
6.247062e-06	0.9172146	0.1	6.247062e-06	0.01999567	0.1	6.247062e-06	0.01829916	0.1	6.247062e-06	0.003002358	0.1
8.107942e-06	0.8945061	0.1	8.107942e-06	0.02551065	0.1	8.107942e-06	0.02331733	0.1	8.107942e-06	0.003825796	0.1
1.120941e-05	0.8584561	0.1	1.120941e-05	0.03426577	0.1	1.120941e-05	0.03128376	0.1	1.120941e-05	0.005133018	0.1
1.649429e-05	0.8017393	0.1	1.649429e-05	0.04804003	0.1	1.649429e-05	0.0438172	0.1	1.649429e-05	0.007189645	0.1
2.51574e-05	0.7198334	0.1	2.51574e-05	0.06793171	0.1	2.51574e-05	0.06191698	0.1	2.51574e-05	0.01015966	0.1
3.551058e-05	0.6366903	0.1	3.551058e-05	0.08812384	0.1	3.551058e-05	0.08029015	0.1	3.551058e-05	0.01317454	0.1
4.924575e-05	0.5456355	0.1	4.924575e-05	0.1102374	0.1	4.924575e-05	0.1004117	0.1	4.924575e-05	0.01647631	0.1
6.298093e-05	0.4713533	0.1	6.298093e-05	0.1282776	0.1	6.298093e-05	0.1168268	0.1	6.298093e-05	0.01916987	0.1
7.67161e-05	0.4098659	0.1	7.67161e-05	0.1432105	0.1	7.67161e-05	0.1304144	0.1	7.67161e-05	0.02139949	0.1
9.045128e-05	0.3583532	0.1	9.045128e-05	0.1557209	0.1	9.045128e-05	0.1417978	0.1	9.045128e-05	0.02326741	0.1
0.0001047501	0.3131169	0.1	0.0001047501	0.1667069	0.1	0.0001047501	0.1517943	0.1	0.0001047501	0.02490773	0.1
0.0001213034	0.2692331	0.1	0.0001213034	0.1773646	0.1	0.0001213034	0.1614918	0.1	0.0001213034	0.02649902	0.1
0.0001378566	0.2325892	0.1	0.0001378566	0.1862639	0.1	0.0001378566	0.1695895	0.1	0.0001378566	0.02782778	0.1
0.0001544099	0.2017255	0.1	0.0001544099	0.1937595	0.1	0.0001544099	0.1764098	0.1	0.0001544099	0.02894693	0.1
0.0001709632	0.1755407	0.1	0.0001709632	0.2001187	0.1	0.0001709632	0.1821962	0.1	0.0001709632	0.02989643	0.1
0.0001875165	0.1531882	0.1	0.0001875165	0.2055473	0.1	0.0001875165	0.1871357	0.1	0.0001875165	0.03070696	0.1
0.0002040697	0.1340064	0.1	0.0002040697	0.2102058	0.1	0.0002040697	0.1913746	0.1	0.0002040697	0.03140252	0.1
0.000220623	0.1174712	0.1	0.000220623	0.2142215	0.1	0.000220623	0.1950286	0.1	0.000220623	0.03200211	0.1
0.0002371763	0.103162	0.1	0.0002371763	0.2176966	0.1	0.0002371763	0.1981907	0.1	0.0002371763	0.03252098	0.1
0.0002537296	0.09073729	0.1	0.0002537296	0.2207141	0.1	0.0002537296	0.2009363	0.1	0.0002537296	0.03297151	0.1
