Batch	m_SP	4	W1	Pr1	Pr2	Pr3					
4.18721e-08	0.9885719	0.1	4.18721e-08	0.002272627	0.1	4.18721e-08	0.001989552	0.1	4.18721e-08	0.001246886	0.1
5.057738e-08	0.9862115	0.1	5.057738e-08	0.002768227	0.1	5.057738e-08	0.002399648	0.1	5.057738e-08	0.001504253	0.1
5.928265e-08	0.9838581	0.1	5.928265e-08	0.003266854	0.1	5.928265e-08	0.002808404	0.1	5.928265e-08	0.001760838	0.1
6.798793e-08	0.9815119	0.1	6.798793e-08	0.003767322	0.1	6.798793e-08	0.003215793	0.1	6.798793e-08	0.002016611	0.1
7.669321e-08	0.9791733	0.1	7.669321e-08	0.004268735	0.1	7.669321e-08	0.003621798	0.1	7.669321e-08	0.00227155	0.1
8.539848e-08	0.9768423	0.1	8.539848e-08	0.004770422	0.1	8.539848e-08	0.004026408	0.1	8.539848e-08	0.002525639	0.1
9.410376e-08	0.9745191	0.1	9.410376e-08	0.005271878	0.1	9.410376e-08	0.004429619	0.1	9.410376e-08	0.002778868	0.1
1.046466e-07	0.9717161	0.1	1.046466e-07	0.005878344	0.1	1.046466e-07	0.004916064	0.1	1.046466e-07	0.00308439	0.1
1.151895e-07	0.9689247	0.1	1.151895e-07	0.006483432	0.1	1.151895e-07	0.005400451	0.1	1.151895e-07	0.003388636	0.1
1.257324e-07	0.966145	0.1	1.257324e-07	0.007086799	0.1	1.257324e-07	0.005882785	0.1	1.257324e-07	0.003691602	0.1
1.375913e-07	0.9630324	0.1	1.375913e-07	0.007763127	0.1	1.375913e-07	0.006422878	0.1	1.375913e-07	0.004030858	0.1
1.503274e-07	0.9597059	0.1	1.503274e-07	0.008486467	0.1	1.503274e-07	0.007000056	0.1	1.503274e-07	0.004393416	0.1
1.630636e-07	0.9563963	0.1	1.630636e-07	0.009206499	0.1	1.630636e-07	0.007574278	0.1	1.630636e-07	0.004754122	0.1
1.778801e-07	0.9525675	0.1	1.778801e-07	0.01003983	0.1	1.778801e-07	0.008238596	0.1	1.778801e-07	0.005171427	0.1
1.932167e-07	0.9486281	0.1	1.932167e-07	0.01089743	0.1	1.932167e-07	0.008922077	0.1	1.932167e-07	0.005600774	0.1
2.098379e-07	0.9443861	0.1	2.098379e-07	0.01182109	0.1	2.098379e-07	0.009658078	0.1	2.098379e-07	0.006063114	0.1
2.283862e-07	0.9396853	0.1	2.283862e-07	0.01284473	0.1	2.283862e-07	0.01047365	0.1	2.283862e-07	0.006575442	0.1
2.485332e-07	0.9346187	0.1	2.485332e-07	0.01394813	0.1	2.485332e-07	0.01135271	0.1	2.485332e-07	0.007127652	0.1
2.710782e-07	0.9289968	0.1	2.710782e-07	0.01517249	0.1	2.710782e-07	0.0123281	0.1	2.710782e-07	0.007740371	0.1
2.965716e-07	0.9226999	0.1	2.965716e-07	0.01654389	0.1	2.965716e-07	0.01342061	0.1	2.965716e-07	0.008426666	0.1
3.251881e-07	0.9157065	0.1	3.251881e-07	0.01806699	0.1	3.251881e-07	0.01463395	0.1	3.251881e-07	0.009188866	0.1
3.584345e-07	0.9076796	0.1	3.584345e-07	0.01981519	0.1	3.584345e-07	0.0160266	0.1	3.584345e-07	0.01006371	0.1
3.98356e-07	0.8981776	0.1	3.98356e-07	0.02188466	0.1	3.98356e-07	0.01767519	0.1	3.98356e-07	0.01109932	0.1
4.453487e-07	0.8871791	0.1	4.453487e-07	0.02428005	0.1	4.453487e-07	0.01958341	0.1	4.453487e-07	0.01229803	0.1
5.00445e-07	0.8745344	0.1	5.00445e-07	0.02703399	0.1	5.00445e-07	0.02177725	0.1	5.00445e-07	0.01367617	0.1
5.789221e-07	0.8569752	0.1	5.789221e-07	0.03085828	0.1	5.789221e-07	0.02482375	0.1	5.789221e-07	0.01558993	0.1
6.933393e-07	0.8322834	0.1	6.933393e-07	0.03623597	0.1	6.933393e-07	0.02910772	0.1	6.933393e-07	0.01828105	0.1
8.819043e-07	0.7937907	0.1	8.819043e-07	0.04461942	0.1	8.819043e-07	0.03578615	0.1	8.819043e-07	0.02247632	0.1
1.180579e-06	0.7378792	0.1	1.180579e-06	0.05679658	0.1	1.180579e-06	0.04548672	0.1	1.180579e-06	0.02857005	0.1
1.618567e-06	0.6655327	0.1	1.618567e-06	0.07255315	0.1	1.618567e-06	0.05803872	0.1	1.618567e-06	0.03645501	0.1
2.192701e-06	0.5848936	0.1	2.192701e-06	0.09011583	0.1	2.192701e-06	0.07202949	0.1	2.192701e-06	0.04524377	0.1
2.8576e-06	0.5073219	0.1	2.8576e-06	0.1070104	0.1	2.8576e-06	0.08548805	0.1	2.8576e-06	0.05369821	0.1
3.522499e-06	0.4429143	0.1	3.522499e-06	0.121038	0.1	3.522499e-06	0.09666267	0.1	3.522499e-06	0.06071792	0.1
4.26773e-06	0.3828443	0.1	4.26773e-06	0.1341208	0.1	4.26773e-06	0.1070847	0.1	4.26773e-06	0.06726488	0.1
5.066517e-06	0.3295309	0.1	5.066517e-06	0.1457321	0.1	5.066517e-06	0.1163345	0.1	5.066517e-06	0.07307544	0.1
5.865304e-06	0.2851734	0.1	5.865304e-06	0.1553929	0.1	5.865304e-06	0.1240305	0.1	5.865304e-06	0.07790991	0.1
6.664091e-06	0.2479006	0.1	6.664091e-06	0.1635106	0.1	6.664091e-06	0.1304973	0.1	6.664091e-06	0.08197223	0.1
7.462878e-06	0.2163197	0.1	7.462878e-06	0.1703887	0.1	7.462878e-06	0.1359765	0.1	7.462878e-06	0.08541419	0.1
8.261665e-06	0.1893729	0.1	8.261665e-06	0.1762576	0.1	8.261665e-06	0.1406517	0.1	8.261665e-06	0.0883511	0.1
9.060452e-06	0.1662418	0.1	9.060452e-06	0.1812954	0.1	9.060452e-06	0.1446649	0.1	9.060452e-06	0.09087213	0.1
9.859239e-06	0.1462837	0.1	9.859239e-06	0.1856421	0.1	9.859239e-06	0.1481276	0.1	9.859239e-06	0.09304733	0.1
1.065803e-05	0.1289868	0.1	1.065803e-05	0.1894093	0.1	1.065803e-05	0.1511286	0.1	1.065803e-05	0.0949325	0.1
1.145681e-05	0.1139386	0.1	1.145681e-05	0.1926867	0.1	1.145681e-05	0.1537395	0.1	1.145681e-05	0.09657259	0.1
1.22556e-05	0.1008027	0.1	1.22556e-05	0.1955476	0.1	1.22556e-05	0.1560185	0.1	1.22556e-05	0.09800425	0.1
1.305439e-05	0.08930278	0.1	1.305439e-05	0.1980522	0.1	1.305439e-05	0.1580137	0.1	1.305439e-05	0.09925762	0.1
1.385317e-05	0.07920924	0.1	1.385317e-05	0.2002505	0.1	1.385317e-05	0.159765	0.1	1.385317e-05	0.1003577	0.1
1.465196e-05	0.07033023	0.1	1.465196e-05	0.2021843	0.1	1.465196e-05	0.1613055	0.1	1.465196e-05	0.1013254	0.1
1.545075e-05	0.06250419	0.1	1.545075e-05	0.2038887	0.1	1.545075e-05	0.1626633	0.1	1.545075e-05	0.1021784	0.1
1.624953e-05	0.05559425	0.1	1.624953e-05	0.2053937	0.1	1.624953e-05	0.1638621	0.1	1.624953e-05	0.1029315	0.1
1.704832e-05	0.04948381	0.1	1.704832e-05	0.2067245	0.1	1.704832e-05	0.1649223	0.1	1.704832e-05	0.1035974	0.1
1.784711e-05	0.04407304	0.1	1.784711e-05	0.2079029	0.1	1.784711e-05	0.165861	0.1	1.784711e-05	0.1041872	0.1
1.86459e-05	0.03927606	0.1	1.86459e-05	0.2089477	0.1	1.86459e-05	0.1666933	0.1	1.86459e-05	0.10471	0.1
1.944468e-05	0.03501871	0.1	1.944468e-05	0.2098749	0.1	1.944468e-05	0.167432	0.1	1.944468e-05	0.105174	0.1
2.030737e-05	0.03095295	0.1	2.030737e-05	0.2107604	0.1	2.030737e-05	0.1681374	0.1	2.030737e-05	0.1056171	0.1
2.126592e-05	0.02700101	0.1	2.126592e-05	0.2116211	0.1	2.126592e-05	0.168823	0.1	2.126592e-05	0.1060478	0.1
2.222447e-05	0.02356517	0.1	2.222447e-05	0.2123694	0.1	2.222447e-05	0.1694191	0.1	2.222447e-05	0.1064223	0.1
2.318302e-05	0.02057531	0.1	2.318302e-05	0.2130206	0.1	2.318302e-05	0.1699379	0.1	2.318302e-05	0.1067481	0.1
2.414157e-05	0.01797145	0.1	2.414157e-05	0.2135877	0.1	2.414157e-05	0.1703896	0.1	2.414157e-05	0.1070319	0.1
2.510012e-05	0.01570219	0.1	2.510012e-05	0.2140819	0.1	2.510012e-05	0.1707833	0.1	2.510012e-05	0.1072793	0.1
2.605867e-05	0.01372333	0.1	2.605867e-05	0.2145129	0.1	2.605867e-05	0.1711267	0.1	2.605867e-05	0.1074949	0.1
2.701722e-05	0.01199681	0.1	2.701722e-05	0.2148889	0.1	2.701722e-05	0.1714262	0.1	2.701722e-05	0.1076831	0.1
2.797576e-05	0.01048974	0.1	2.797576e-05	0.2152171	0.1	2.797576e-05	0.1716877	0.1	2.797576e-05	0.1078474	0.1
