Batch	m_SP	4	W1	Pr1	Pr2	Pr3					
11904570000.0	0.9880598	0.1	11904570000.0	0.002194729	0.1	11904570000.0	0.00377534	0.1	11904570000.0	1.90004e-08	0.1
23959990000.0	0.9761846	0.1	23959990000.0	0.004377528	0.1	23959990000.0	0.007530159	0.1	23959990000.0	3.789752e-08	0.1
45659730000.0	0.9553396	0.1	45659730000.0	0.008209052	0.1	45659730000.0	0.01412109	0.1	45659730000.0	7.106812e-08	0.1
84237050000.0	0.9198822	0.1	84237050000.0	0.0147265	0.1	84237050000.0	0.0253323	0.1	84237050000.0	1.274915e-07	0.1
151747400000.0	0.8623461	0.1	151747400000.0	0.02530223	0.1	151747400000.0	0.04352452	0.1	151747400000.0	2.190487e-07	0.1
248190700000.0	0.7888688	0.1	248190700000.0	0.03880811	0.1	248190700000.0	0.06675713	0.1	248190700000.0	3.35973e-07	0.1
374865700000.0	0.70534	0.1	374865700000.0	0.05416159	0.1	374865700000.0	0.09316795	0.1	374865700000.0	4.688924e-07	0.1
535411100000.0	0.6163803	0.1	535411100000.0	0.0705133	0.1	535411100000.0	0.1212959	0.1	535411100000.0	6.10454e-07	0.1
718536900000.0	0.5327658	0.1	718536900000.0	0.08588253	0.1	718536900000.0	0.1477338	0.1	718536900000.0	7.435098e-07	0.1
901662600000.0	0.4637481	0.1	901662600000.0	0.09856869	0.1	901662600000.0	0.1695564	0.1	901662600000.0	8.533375e-07	0.1
1107449000000.0	0.3995608	0.1	1107449000000.0	0.110367	0.1	1107449000000.0	0.1898516	0.1	1107449000000.0	9.554788e-07	0.1
1328342000000.0	0.342818	0.1	1328342000000.0	0.1207969	0.1	1328342000000.0	0.207793	0.1	1328342000000.0	1.045774e-06	0.1
1549236000000.0	0.2958367	0.1	1549236000000.0	0.1294326	0.1	1549236000000.0	0.222648	0.1	1549236000000.0	1.120535e-06	0.1
1770129000000.0	0.2565239	0.1	1770129000000.0	0.1366587	0.1	1770129000000.0	0.2350782	0.1	1770129000000.0	1.183093e-06	0.1
1991022000000.0	0.2233356	0.1	1991022000000.0	0.142759	0.1	1991022000000.0	0.2455719	0.1	1991022000000.0	1.235906e-06	0.1
2211916000000.0	0.1951079	0.1	2211916000000.0	0.1479476	0.1	2211916000000.0	0.2544972	0.1	2211916000000.0	1.280825e-06	0.1
2432809000000.0	0.1709464	0.1	2432809000000.0	0.1523887	0.1	2432809000000.0	0.2621368	0.1	2432809000000.0	1.319273e-06	0.1
2653702000000.0	0.150153	0.1	2653702000000.0	0.1562108	0.1	2653702000000.0	0.2687114	0.1	2653702000000.0	1.352362e-06	0.1
2874595000000.0	0.1321743	0.1	2874595000000.0	0.1595154	0.1	2874595000000.0	0.2743961	0.1	2874595000000.0	1.380971e-06	0.1
3095489000000.0	0.1165664	0.1	3095489000000.0	0.1623843	0.1	3095489000000.0	0.2793311	0.1	3095489000000.0	1.405808e-06	0.1
3316382000000.0	0.1029693	0.1	3316382000000.0	0.1648836	0.1	3316382000000.0	0.2836303	0.1	3316382000000.0	1.427445e-06	0.1
3537275000000.0	0.09108758	0.1	3537275000000.0	0.1670676	0.1	3537275000000.0	0.2873872	0.1	3537275000000.0	1.446352e-06	0.1
3758169000000.0	0.0806772	0.1	3758169000000.0	0.1689811	0.1	3758169000000.0	0.2906788	0.1	3758169000000.0	1.462918e-06	0.1
3979062000000.0	0.07153464	0.1	3979062000000.0	0.1706616	0.1	3979062000000.0	0.2935696	0.1	3979062000000.0	1.477467e-06	0.1
4199955000000.0	0.063489	0.1	4199955000000.0	0.1721405	0.1	4199955000000.0	0.2961135	0.1	4199955000000.0	1.49027e-06	0.1
