Batch	m_SP	4	W1	Pr1	Pr2	Pr3					
1.295668e-08	0.9842354	0.1	1.295668e-08	0.00349796	0.1	1.295668e-08	0.003063806	0.1	1.295668e-08	0.001134849	0.1
1.849478e-08	0.9775969	0.1	1.849478e-08	0.004989182	0.1	1.849478e-08	0.004353262	0.1	1.849478e-08	0.001612648	0.1
2.502546e-08	0.9698461	0.1	2.502546e-08	0.00674145	0.1	2.502546e-08	0.005858333	0.1	2.502546e-08	0.002170451	0.1
3.221786e-08	0.9614071	0.1	3.221786e-08	0.008661076	0.1	3.221786e-08	0.007496569	0.1	3.221786e-08	0.002777722	0.1
3.941026e-08	0.9530698	0.1	3.941026e-08	0.01056781	0.1	3.941026e-08	0.009114654	0.1	3.941026e-08	0.003377624	0.1
4.660266e-08	0.9448337	0.1	4.660266e-08	0.01245982	0.1	4.660266e-08	0.01071275	0.1	4.660266e-08	0.003970199	0.1
5.437427e-08	0.9360474	0.1	5.437427e-08	0.01448603	0.1	5.437427e-08	0.01241732	0.1	5.437427e-08	0.004602328	0.1
6.30147e-08	0.9264152	0.1	6.30147e-08	0.01671499	0.1	6.30147e-08	0.01428569	0.1	6.30147e-08	0.005295276	0.1
7.165512e-08	0.9169249	0.1	7.165512e-08	0.01891761	0.1	7.165512e-08	0.01612629	0.1	7.165512e-08	0.005977991	0.1
8.029555e-08	0.9075742	0.1	8.029555e-08	0.02109293	0.1	8.029555e-08	0.0179396	0.1	8.029555e-08	0.006650631	0.1
8.893598e-08	0.898361	0.1	8.893598e-08	0.02324035	0.1	8.893598e-08	0.01972608	0.1	8.893598e-08	0.007313361	0.1
9.86181e-08	0.8881975	0.1	9.86181e-08	0.02561308	0.1	9.86181e-08	0.02169669	0.1	9.86181e-08	0.008044432	0.1
1.089947e-07	0.8774895	0.1	1.089947e-07	0.02811638	0.1	1.089947e-07	0.02377272	0.1	1.089947e-07	0.008814649	0.1
1.193713e-07	0.8669683	0.1	1.193713e-07	0.03057874	0.1	1.193713e-07	0.02581244	0.1	1.193713e-07	0.009571419	0.1
1.297478e-07	0.8566297	0.1	1.297478e-07	0.03300045	0.1	1.297478e-07	0.02781668	0.1	1.297478e-07	0.01031505	0.1
1.40981e-07	0.8456385	0.1	1.40981e-07	0.03557676	0.1	1.40981e-07	0.02994735	0.1	1.40981e-07	0.0111056	0.1
1.534989e-07	0.83363	0.1	1.534989e-07	0.03839312	0.1	1.534989e-07	0.03227518	0.1	1.534989e-07	0.01196933	0.1
1.660169e-07	0.8218673	0.1	1.660169e-07	0.04115304	0.1	1.660169e-07	0.0345553	0.1	1.660169e-07	0.01281536	0.1
1.785348e-07	0.8103436	0.1	1.785348e-07	0.04385776	0.1	1.785348e-07	0.03678907	0.1	1.785348e-07	0.0136442	0.1
1.931585e-07	0.7971748	0.1	1.931585e-07	0.04694935	0.1	1.931585e-07	0.03934168	0.1	1.931585e-07	0.01459136	0.1
2.083087e-07	0.7838552	0.1	2.083087e-07	0.05007698	0.1	2.083087e-07	0.04192351	0.1	2.083087e-07	0.01554937	0.1
2.234589e-07	0.7708534	0.1	2.234589e-07	0.05313037	0.1	2.234589e-07	0.04444372	0.1	2.234589e-07	0.01648451	0.1
2.411811e-07	0.7560336	0.1	2.411811e-07	0.05661108	0.1	2.411811e-07	0.04731632	0.1	2.411811e-07	0.01755041	0.1
2.595464e-07	0.7411023	0.1	2.595464e-07	0.0601182	0.1	2.595464e-07	0.0502105	0.1	2.595464e-07	0.01862433	0.1
2.787075e-07	0.7259681	0.1	2.787075e-07	0.06367315	0.1	2.787075e-07	0.05314401	0.1	2.787075e-07	0.01971284	0.1
3.010521e-07	0.7088681	0.1	3.010521e-07	0.06768999	0.1	3.010521e-07	0.05645856	0.1	3.010521e-07	0.02094274	0.1
3.243359e-07	0.6916495	0.1	3.243359e-07	0.07173476	0.1	3.243359e-07	0.05979609	0.1	3.243359e-07	0.02218117	0.1
3.513762e-07	0.6723835	0.1	3.513762e-07	0.07626054	0.1	3.513762e-07	0.06353048	0.1	3.513762e-07	0.02356685	0.1
3.806968e-07	0.6523325	0.1	3.806968e-07	0.08097076	0.1	3.806968e-07	0.06741701	0.1	3.806968e-07	0.025009	0.1
4.134378e-07	0.6309146	0.1	4.134378e-07	0.08600209	0.1	4.134378e-07	0.0715685	0.1	4.134378e-07	0.02654946	0.1
4.528185e-07	0.6064238	0.1	4.528185e-07	0.09175529	0.1	4.528185e-07	0.07631561	0.1	4.528185e-07	0.02831093	0.1
4.978792e-07	0.5799788	0.1	4.978792e-07	0.09796758	0.1	4.978792e-07	0.08144152	0.1	4.978792e-07	0.03021295	0.1
5.497364e-07	0.551458	0.1	5.497364e-07	0.1046675	0.1	5.497364e-07	0.08696979	0.1	5.497364e-07	0.03226428	0.1
6.136335e-07	0.5188674	0.1	6.136335e-07	0.1123235	0.1	6.136335e-07	0.09328692	0.1	6.136335e-07	0.03460833	0.1
6.979253e-07	0.479706	0.1	6.979253e-07	0.121523	0.1	6.979253e-07	0.1008777	0.1	6.979253e-07	0.03742496	0.1
8.066383e-07	0.4347686	0.1	8.066383e-07	0.1320794	0.1	8.066383e-07	0.109588	0.1	8.066383e-07	0.04065703	0.1
9.443354e-07	0.3853995	0.1	9.443354e-07	0.1436769	0.1	9.443354e-07	0.1191573	0.1	9.443354e-07	0.04420785	0.1
1.126222e-06	0.3306237	0.1	1.126222e-06	0.1565444	0.1	1.126222e-06	0.1297747	0.1	1.126222e-06	0.04814754	0.1
1.308109e-06	0.2852374	0.1	1.308109e-06	0.1672063	0.1	1.308109e-06	0.138572	0.1	1.308109e-06	0.05141189	0.1
1.489996e-06	0.2472403	0.1	1.489996e-06	0.1761323	0.1	1.489996e-06	0.1459371	0.1	1.489996e-06	0.05414479	0.1
1.671883e-06	0.2151532	0.1	1.671883e-06	0.18367	0.1	1.671883e-06	0.1521567	0.1	1.671883e-06	0.05645262	0.1
1.85377e-06	0.1878582	0.1	1.85377e-06	0.190082	0.1	1.85377e-06	0.1574473	0.1	1.85377e-06	0.05841578	0.1
2.035657e-06	0.1644952	0.1	2.035657e-06	0.1955702	0.1	2.035657e-06	0.1619758	0.1	2.035657e-06	0.06009614	0.1
2.217544e-06	0.1443914	0.1	2.217544e-06	0.2002929	0.1	2.217544e-06	0.1658726	0.1	2.217544e-06	0.06154209	0.1
2.399431e-06	0.1270128	0.1	2.399431e-06	0.2043754	0.1	2.399431e-06	0.1692411	0.1	2.399431e-06	0.06279202	0.1
2.581318e-06	0.1119307	0.1	2.581318e-06	0.2079183	0.1	2.581318e-06	0.1721645	0.1	2.581318e-06	0.06387678	0.1
2.763205e-06	0.09879671	0.1	2.763205e-06	0.2110037	0.1	2.763205e-06	0.1747103	0.1	2.763205e-06	0.06482143	0.1
2.945092e-06	0.08732504	0.1	2.945092e-06	0.2136985	0.1	2.945092e-06	0.1769339	0.1	2.945092e-06	0.06564652	0.1
3.126979e-06	0.07727918	0.1	3.126979e-06	0.2160585	0.1	3.126979e-06	0.1788811	0.1	3.126979e-06	0.06636905	0.1
3.308866e-06	0.06846185	0.1	3.308866e-06	0.2181298	0.1	3.308866e-06	0.1805902	0.1	3.308866e-06	0.06700323	0.1
3.490752e-06	0.06070732	0.1	3.490752e-06	0.2199514	0.1	3.490752e-06	0.1820933	0.1	3.490752e-06	0.06756097	0.1
3.672639e-06	0.05387547	0.1	3.672639e-06	0.2215563	0.1	3.672639e-06	0.1834175	0.1	3.672639e-06	0.06805234	0.1
3.854526e-06	0.04784719	0.1	3.854526e-06	0.2229724	0.1	3.854526e-06	0.184586	0.1	3.854526e-06	0.06848592	0.1
4.036413e-06	0.04252068	0.1	4.036413e-06	0.2242237	0.1	4.036413e-06	0.1856185	0.1	4.036413e-06	0.06886902	0.1
4.2183e-06	0.03780855	0.1	4.2183e-06	0.2253306	0.1	4.2183e-06	0.1865318	0.1	4.2183e-06	0.06920793	0.1
4.400187e-06	0.03363549	0.1	4.400187e-06	0.2263109	0.1	4.400187e-06	0.1873407	0.1	4.400187e-06	0.06950808	0.1
4.582074e-06	0.02993633	0.1	4.582074e-06	0.2271799	0.1	4.582074e-06	0.1880577	0.1	4.582074e-06	0.06977413	0.1
4.763961e-06	0.0266545	0.1	4.763961e-06	0.2279509	0.1	4.763961e-06	0.1886939	0.1	4.763961e-06	0.07001018	0.1
4.945848e-06	0.02374075	0.1	4.945848e-06	0.2286353	0.1	4.945848e-06	0.1892586	0.1	4.945848e-06	0.07021974	0.1
5.127735e-06	0.02115209	0.1	5.127735e-06	0.2292435	0.1	5.127735e-06	0.1897604	0.1	5.127735e-06	0.07040593	0.1
5.309622e-06	0.0188509	0.1	5.309622e-06	0.229784	0.1	5.309622e-06	0.1902064	0.1	5.309622e-06	0.07057144	0.1
5.491509e-06	0.01680419	0.1	5.491509e-06	0.2302648	0.1	5.491509e-06	0.1906032	0.1	5.491509e-06	0.07071865	0.1
5.7026e-06	0.01470979	0.1	5.7026e-06	0.2307568	0.1	5.7026e-06	0.1910091	0.1	5.7026e-06	0.07086928	0.1
5.920993e-06	0.01282075	0.1	5.920993e-06	0.2312006	0.1	5.920993e-06	0.1913753	0.1	5.920993e-06	0.07100515	0.1
6.139385e-06	0.01117698	0.1	6.139385e-06	0.2315867	0.1	6.139385e-06	0.1916939	0.1	6.139385e-06	0.07112338	0.1
