Batch	m_SP	4	W1	Pr1	Pr2	Pr3					
0.4958172	0.9896673	0.1	0.4958172	0.002279693	0.1	0.4958172	0.002879561	0.1	0.4958172	6.527986e-06	0.1
0.9222875	0.9809071	0.1	0.9222875	0.004212967	0.1	0.9222875	0.005320884	0.1	0.9222875	1.20625e-05	0.1
1.633071	0.9665621	0.1	1.633071	0.007378718	0.1	1.633071	0.009318568	0.1	1.633071	2.11253e-05	0.1
3.054639	0.9387945	0.1	3.054639	0.01350666	0.1	3.054639	0.01705689	0.1	3.054639	3.866817e-05	0.1
5.613461	0.8917087	0.1	5.613461	0.02389788	0.1	5.613461	0.03017883	0.1	5.613461	6.841579e-05	0.1
10.14299	0.8164665	0.1	10.14299	0.04050288	0.1	10.14299	0.05114748	0.1	10.14299	0.000115952	0.1
15.79677	0.7348177	0.1	15.79677	0.0585217	0.1	15.79677	0.0739015	0.1	15.79677	0.0001675357	0.1
25.40526	0.620527	0.1	25.40526	0.08374418	0.1	25.40526	0.1057522	0.1	25.40526	0.0002397417	0.1
35.01374	0.5294376	0.1	35.01374	0.1038464	0.1	35.01374	0.1311372	0.1	35.01374	0.0002972897	0.1
44.62223	0.4554779	0.1	44.62223	0.1201684	0.1	44.62223	0.1517484	0.1	44.62223	0.0003440157	0.1
54.23072	0.394515	0.1	54.23072	0.1336221	0.1	54.23072	0.1687377	0.1	54.23072	0.0003825305	0.1
63.8392	0.3436381	0.1	63.8392	0.14485	0.1	63.8392	0.1829161	0.1	63.8392	0.0004146733	0.1
73.44769	0.3007372	0.1	73.44769	0.1543176	0.1	73.44769	0.1948718	0.1	73.44769	0.000441777	0.1
83.83351	0.2615354	0.1	83.83351	0.162969	0.1	83.83351	0.2057966	0.1	83.83351	0.0004665437	0.1
95.38535	0.2249367	0.1	95.38535	0.1710458	0.1	95.38535	0.215996	0.1	95.38535	0.0004896659	0.1
106.9372	0.1942481	0.1	106.9372	0.1778184	0.1	106.9372	0.2245484	0.1	106.9372	0.0005090542	0.1
118.489	0.1683218	0.1	118.489	0.18354	0.1	118.489	0.2317736	0.1	118.489	0.0005254338	0.1
130.0409	0.1462797	0.1	130.0409	0.1884044	0.1	130.0409	0.2379163	0.1	130.0409	0.0005393594	0.1
141.5927	0.1274389	0.1	141.5927	0.1925623	0.1	141.5927	0.2431669	0.1	141.5927	0.0005512626	0.1
153.1445	0.1112604	0.1	153.1445	0.1961327	0.1	153.1445	0.2476756	0.1	153.1445	0.0005614838	0.1
164.6964	0.09731298	0.1	164.6964	0.1992107	0.1	164.6964	0.2515624	0.1	164.6964	0.0005702954	0.1
176.2482	0.08524814	0.1	176.2482	0.2018733	0.1	176.2482	0.2549247	0.1	176.2482	0.0005779176	0.1
187.8001	0.07478104	0.1	187.8001	0.2041832	0.1	187.8001	0.2578417	0.1	187.8001	0.0005845305	0.1
199.3519	0.0656769	0.1	199.3519	0.2061924	0.1	199.3519	0.2603788	0.1	199.3519	0.0005902823	0.1
210.9037	0.05774068	0.1	210.9037	0.2079438	0.1	210.9037	0.2625905	0.1	210.9037	0.0005952962	0.1
222.4556	0.05080918	0.1	222.4556	0.2094735	0.1	222.4556	0.2645222	0.1	222.4556	0.0005996753	0.1
234.0074	0.04474497	0.1	234.0074	0.2108118	0.1	234.0074	0.2662122	0.1	234.0074	0.0006035065	0.1
245.5593	0.0394317	0.1	245.5593	0.2119844	0.1	245.5593	0.2676929	0.1	245.5593	0.0006068633	0.1
257.1111	0.03477035	0.1	257.1111	0.2130131	0.1	257.1111	0.2689919	0.1	257.1111	0.0006098083	0.1
268.6629	0.0306763	0.1	268.6629	0.2139166	0.1	268.6629	0.2701329	0.1	268.6629	0.0006123948	0.1
280.2148	0.02707692	0.1	280.2148	0.2147109	0.1	280.2148	0.2711359	0.1	280.2148	0.0006146688	0.1
291.7666	0.02390967	0.1	291.7666	0.2154099	0.1	291.7666	0.2720186	0.1	291.7666	0.0006166698	0.1
303.3185	0.02112052	0.1	303.3185	0.2160254	0.1	303.3185	0.2727959	0.1	303.3185	0.0006184319	0.1
314.8703	0.01866266	0.1	314.8703	0.2165678	0.1	314.8703	0.2734808	0.1	314.8703	0.0006199847	0.1
326.4221	0.01649545	0.1	326.4221	0.2170461	0.1	326.4221	0.2740848	0.1	326.4221	0.0006213539	0.1
337.974	0.01458352	0.1	337.974	0.217468	0.1	337.974	0.2746176	0.1	337.974	0.0006225618	0.1
349.5258	0.012896	0.1	349.5258	0.2178405	0.1	349.5258	0.2750879	0.1	349.5258	0.0006236279	0.1
361.0777	0.01140594	0.1	361.0777	0.2181693	0.1	361.0777	0.2755032	0.1	361.0777	0.0006245693	0.1
372.6295	0.01008977	0.1	372.6295	0.2184598	0.1	372.6295	0.27587	0.1	372.6295	0.0006254008	0.1
