Batch	m_SP	4	W1	Pr1	Pr2	Pr3					
2.623894e-07	0.9880189	0.1	2.623894e-07	0.00275266	0.1	2.623894e-07	0.002580898	0.1	2.623894e-07	0.000524609	0.1
3.151611e-07	0.9856276	0.1	3.151611e-07	0.003320322	0.1	3.151611e-07	0.003095206	0.1	3.151611e-07	0.0006292301	0.1
3.679327e-07	0.9832439	0.1	3.679327e-07	0.003888871	0.1	3.679327e-07	0.003607772	0.1	3.679327e-07	0.0007335088	0.1
4.207043e-07	0.9808681	0.1	4.207043e-07	0.0044575	0.1	4.207043e-07	0.004118571	0.1	4.207043e-07	0.0008374366	0.1
4.734759e-07	0.9785002	0.1	4.734759e-07	0.005025627	0.1	4.734759e-07	0.004627589	0.1	4.734759e-07	0.000941008	0.1
5.262476e-07	0.9761404	0.1	5.262476e-07	0.005592832	0.1	5.262476e-07	0.005134816	0.1	5.262476e-07	0.001044219	0.1
5.855576e-07	0.9734981	0.1	5.855576e-07	0.006228841	0.1	5.855576e-07	0.005702747	0.1	5.855576e-07	0.001159787	0.1
6.492267e-07	0.9706732	0.1	6.492267e-07	0.006909532	0.1	6.492267e-07	0.006309897	0.1	6.492267e-07	0.001283339	0.1
7.128957e-07	0.9678602	0.1	7.128957e-07	0.007587845	0.1	7.128957e-07	0.006914442	0.1	7.128957e-07	0.001406362	0.1
7.844947e-07	0.9647113	0.1	7.844947e-07	0.008347597	0.1	7.844947e-07	0.007591183	0.1	7.844947e-07	0.001544079	0.1
8.613803e-07	0.9613467	0.1	8.613803e-07	0.009159698	0.1	8.613803e-07	0.008314254	0.1	8.613803e-07	0.001691226	0.1
9.382659e-07	0.9579995	0.1	9.382659e-07	0.009967814	0.1	9.382659e-07	0.009033582	0.1	9.382659e-07	0.001837612	0.1
1.031382e-06	0.9539688	0.1	1.031382e-06	0.01094111	0.1	1.031382e-06	0.009899785	0.1	1.031382e-06	0.002013888	0.1
1.124499e-06	0.9499633	0.1	1.124499e-06	0.01190845	0.1	1.124499e-06	0.01076058	0.1	1.124499e-06	0.002189064	0.1
1.236526e-06	0.9451772	0.1	1.236526e-06	0.01306435	0.1	1.236526e-06	0.01178909	0.1	1.236526e-06	0.002398371	0.1
1.353095e-06	0.9402351	0.1	1.353095e-06	0.01425801	0.1	1.353095e-06	0.01285115	0.1	1.353095e-06	0.002614507	0.1
1.487834e-06	0.9345703	0.1	1.487834e-06	0.01562623	0.1	1.487834e-06	0.01406851	0.1	1.487834e-06	0.002862245	0.1
1.639881e-06	0.9282384	0.1	1.639881e-06	0.01715561	0.1	1.639881e-06	0.01542923	0.1	1.639881e-06	0.00313916	0.1
1.811565e-06	0.9211648	0.1	1.811565e-06	0.01886413	0.1	1.811565e-06	0.01694934	0.1	1.811565e-06	0.003448511	0.1
2.01564e-06	0.91286	0.1	2.01564e-06	0.02087007	0.1	2.01564e-06	0.01873404	0.1	2.01564e-06	0.00381171	0.1
2.266954e-06	0.9027838	0.1	2.266954e-06	0.02330383	0.1	2.266954e-06	0.0208994	0.1	2.266954e-06	0.004252372	0.1
2.570371e-06	0.8908357	0.1	2.570371e-06	0.02618974	0.1	2.570371e-06	0.02346704	0.1	2.570371e-06	0.004774902	0.1
2.934228e-06	0.8768118	0.1	2.934228e-06	0.02957702	0.1	2.934228e-06	0.02648076	0.1	2.934228e-06	0.00538821	0.1
3.486912e-06	0.8561219	0.1	3.486912e-06	0.03457441	0.1	3.486912e-06	0.030927	0.1	3.486912e-06	0.006293048	0.1
4.371205e-06	0.8244717	0.1	4.371205e-06	0.04221908	0.1	4.371205e-06	0.03772859	0.1	4.371205e-06	0.00767721	0.1
5.72246e-06	0.7792935	0.1	5.72246e-06	0.05313128	0.1	5.72246e-06	0.04743734	0.1	5.72246e-06	0.009652996	0.1
7.715247e-06	0.7189022	0.1	7.715247e-06	0.06771801	0.1	7.715247e-06	0.06041537	0.1	7.715247e-06	0.0122941	0.1
1.079882e-05	0.6377856	0.1	1.079882e-05	0.08731064	0.1	1.079882e-05	0.07784723	0.1	1.079882e-05	0.01584159	0.1
1.461274e-05	0.5540312	0.1	1.461274e-05	0.1075404	0.1	1.461274e-05	0.09584597	0.1	1.461274e-05	0.01950443	0.1
1.891356e-05	0.4765118	0.1	1.891356e-05	0.1262642	0.1	1.891356e-05	0.1125048	0.1	1.891356e-05	0.0228946	0.1
