Batch	m_SP	4	W1	Pr1	Pr2	Pr3					
0.5550836	0.9862955	0.1	0.5550836	0.003081484	0.1	0.5550836	0.00370856	0.1	0.5550836	6.163662e-05	0.1
1.044016	0.9744556	0.1	1.044016	0.005744229	0.1	1.044016	0.006912508	0.1	1.044016	0.0001148866	0.1
1.882186	0.9546467	0.1	1.882186	0.01019919	0.1	1.882186	0.01227294	0.1	1.882186	0.0002039775	0.1
3.279137	0.922938	0.1	3.279137	0.01733036	0.1	3.279137	0.02085352	0.1	3.279137	0.0003465875	0.1
6.073037	0.864019	0.1	6.073037	0.03058104	0.1	6.073037	0.0367974	0.1	6.073037	0.0006115766	0.1
9.957456	0.7908386	0.1	9.957456	0.04703904	0.1	9.957456	0.05660049	0.1	9.957456	0.000940706	0.1
15.10194	0.7069398	0.1	15.10194	0.06590759	0.1	15.10194	0.07930408	0.1	15.10194	0.001318042	0.1
22.37864	0.6082915	0.1	22.37864	0.08809323	0.1	22.37864	0.1059989	0.1	22.37864	0.001761713	0.1
29.65535	0.5276643	0.1	29.65535	0.106226	0.1	29.65535	0.1278172	0.1	29.65535	0.002124335	0.1
37.23187	0.4582776	0.1	37.23187	0.1218308	0.1	37.23187	0.1465937	0.1	37.23187	0.002436402	0.1
46.00767	0.3921306	0.1	46.00767	0.136707	0.1	46.00767	0.1644935	0.1	46.00767	0.002733899	0.1
54.78348	0.3377424	0.1	54.78348	0.1489388	0.1	54.78348	0.1792113	0.1	54.78348	0.002978511	0.1
63.55928	0.2924826	0.1	63.55928	0.1591175	0.1	63.55928	0.1914589	0.1	63.55928	0.003182067	0.1
72.33508	0.2544416	0.1	72.33508	0.1676728	0.1	72.33508	0.2017531	0.1	72.33508	0.003353157	0.1
81.11089	0.2221989	0.1	81.11089	0.1749241	0.1	81.11089	0.2104782	0.1	81.11089	0.003498169	0.1
89.88669	0.194676	0.1	89.88669	0.1811139	0.1	89.88669	0.2179261	0.1	89.88669	0.003621954	0.1
98.66249	0.1710394	0.1	98.66249	0.1864297	0.1	98.66249	0.2243223	0.1	98.66249	0.00372826	0.1
107.4383	0.1506344	0.1	107.4383	0.1910187	0.1	107.4383	0.229844	0.1	107.4383	0.003820031	0.1
116.2141	0.1329401	0.1	116.2141	0.1949981	0.1	116.2141	0.2346322	0.1	116.2141	0.003899611	0.1
124.9899	0.1175366	0.1	124.9899	0.1984622	0.1	124.9899	0.2388005	0.1	124.9899	0.003968889	0.1
133.7657	0.1040819	0.1	133.7657	0.2014882	0.1	133.7657	0.2424414	0.1	133.7657	0.004029402	0.1
142.5415	0.0922945	0.1	142.5415	0.2041391	0.1	142.5415	0.2456312	0.1	142.5415	0.004082415	0.1
151.3173	0.08194115	0.1	151.3173	0.2064675	0.1	151.3173	0.2484329	0.1	151.3173	0.00412898	0.1
160.0931	0.07282664	0.1	160.0931	0.2085174	0.1	160.0931	0.2508993	0.1	160.0931	0.004169972	0.1
168.8689	0.06478666	0.1	168.8689	0.2103255	0.1	168.8689	0.253075	0.1	168.8689	0.004206132	0.1
177.6447	0.05768202	0.1	177.6447	0.2119233	0.1	177.6447	0.2549975	0.1	177.6447	0.004238085	0.1
187.1241	0.05092219	0.1	187.1241	0.2134436	0.1	187.1241	0.2568268	0.1	187.1241	0.004268488	0.1
197.6588	0.04437383	0.1	197.6588	0.2149163	0.1	197.6588	0.2585988	0.1	197.6588	0.004297939	0.1
208.1935	0.03869857	0.1	208.1935	0.2161926	0.1	208.1935	0.2601346	0.1	208.1935	0.004323464	0.1
218.7282	0.03377263	0.1	218.7282	0.2173005	0.1	218.7282	0.2614676	0.1	218.7282	0.004345618	0.1
229.2629	0.02949152	0.1	229.2629	0.2182633	0.1	229.2629	0.2626261	0.1	229.2629	0.004364872	0.1
239.7977	0.02576662	0.1	239.7977	0.219101	0.1	239.7977	0.2636341	0.1	239.7977	0.004381625	0.1
250.3324	0.02252248	0.1	250.3324	0.2198306	0.1	250.3324	0.2645119	0.1	250.3324	0.004396216	0.1
260.8671	0.01969463	0.1	260.8671	0.2204666	0.1	260.8671	0.2652772	0.1	260.8671	0.004408934	0.1
271.4018	0.01722782	0.1	271.4018	0.2210213	0.1	271.4018	0.2659447	0.1	271.4018	0.004420029	0.1
281.9365	0.01507456	0.1	281.9365	0.2215056	0.1	281.9365	0.2665274	0.1	281.9365	0.004429713	0.1
292.4712	0.01319392	0.1	292.4712	0.2219286	0.1	292.4712	0.2670363	0.1	292.4712	0.004438171	0.1
303.0059	0.01155056	0.1	303.0059	0.2222981	0.1	303.0059	0.267481	0.1	303.0059	0.004445562	0.1
313.5406	0.01011394	0.1	313.5406	0.2226212	0.1	313.5406	0.2678698	0.1	313.5406	0.004452023	0.1
