Batch	m_SP	4	W1	Pr1	Pr2	Pr3					
1501477000000000.0	0.9855582	0.1	1501477000000000.0	0.002483098	0.1	1501477000000000.0	0.004737813	0.1	1501477000000000.0	2.599681e-10	0.1
2825625000000000.0	0.9730794	0.1	2825625000000000.0	0.004628668	0.1	2825625000000000.0	0.008831614	0.1	2825625000000000.0	4.845988e-10	0.1
5095593000000000.0	0.9522293	0.1	5095593000000000.0	0.008213602	0.1	5095593000000000.0	0.01567176	0.1	5095593000000000.0	8.599237e-10	0.1
8878872000000000.0	0.9189262	0.1	8878872000000000.0	0.01393967	0.1	8878872000000000.0	0.02659725	0.1	8878872000000000.0	1.459415e-09	0.1
1.644543e+16	0.8572812	0.1	1.644543e+16	0.02453879	0.1	1.644543e+16	0.04682062	0.1	1.644543e+16	2.56909e-09	0.1
2.670671e+16	0.7828991	0.1	2.670671e+16	0.03732789	0.1	2.670671e+16	0.07122255	0.1	2.670671e+16	3.908046e-09	0.1
4.010691e+16	0.6990023	0.1	4.010691e+16	0.05175294	0.1	4.010691e+16	0.0987459	0.1	4.010691e+16	5.418278e-09	0.1
5.887683e+16	0.6013746	0.1	5.887683e+16	0.06853885	0.1	5.887683e+16	0.1307738	0.1	5.887683e+16	7.17568e-09	0.1
7.764674e+16	0.5215681	0.1	7.764674e+16	0.08226061	0.1	7.764674e+16	0.1569553	0.1	7.764674e+16	8.612281e-09	0.1
9.719086e+16	0.4528785	0.1	9.719086e+16	0.09407097	0.1	9.719086e+16	0.1794898	0.1	9.719086e+16	9.848767e-09	0.1
1.198318e+17	0.3873856	0.1	1.198318e+17	0.1053317	0.1	1.198318e+17	0.2009755	0.1	1.198318e+17	1.102771e-08	0.1
1.424728e+17	0.3335382	0.1	1.424728e+17	0.1145901	0.1	1.424728e+17	0.2186408	0.1	1.424728e+17	1.199702e-08	0.1
1.651137e+17	0.2887335	0.1	1.651137e+17	0.1222937	0.1	1.651137e+17	0.2333395	0.1	1.651137e+17	1.280355e-08	0.1
1.877546e+17	0.2510806	0.1	1.877546e+17	0.1287677	0.1	1.877546e+17	0.245692	0.1	1.877546e+17	1.348134e-08	0.1
2.103956e+17	0.219173	0.1	2.103956e+17	0.1342538	0.1	2.103956e+17	0.2561597	0.1	2.103956e+17	1.405571e-08	0.1
2.330365e+17	0.1919424	0.1	2.330365e+17	0.1389358	0.1	2.330365e+17	0.265093	0.1	2.330365e+17	1.454589e-08	0.1
2.556775e+17	0.1685627	0.1	2.556775e+17	0.1429557	0.1	2.556775e+17	0.272763	0.1	2.556775e+17	1.496675e-08	0.1
2.783184e+17	0.1483853	0.1	2.783184e+17	0.1464249	0.1	2.783184e+17	0.2793824	0.1	2.783184e+17	1.532997e-08	0.1
3.009594e+17	0.1308938	0.1	3.009594e+17	0.1494324	0.1	3.009594e+17	0.2851207	0.1	3.009594e+17	1.564483e-08	0.1
3.236003e+17	0.1156718	0.1	3.236003e+17	0.1520496	0.1	3.236003e+17	0.2901145	0.1	3.236003e+17	1.591885e-08	0.1
3.462413e+17	0.1023803	0.1	3.462413e+17	0.1543349	0.1	3.462413e+17	0.2944749	0.1	3.462413e+17	1.615811e-08	0.1
3.688822e+17	0.09074027	0.1	3.688822e+17	0.1563363	0.1	3.688822e+17	0.2982936	0.1	3.688822e+17	1.636764e-08	0.1
3.915232e+17	0.08052033	0.1	3.915232e+17	0.1580935	0.1	3.915232e+17	0.3016463	0.1	3.915232e+17	1.655161e-08	0.1
4.141641e+17	0.07152692	0.1	4.141641e+17	0.1596398	0.1	4.141641e+17	0.3045967	0.1	4.141641e+17	1.67135e-08	0.1
4.368051e+17	0.06359712	0.1	4.368051e+17	0.1610032	0.1	4.368051e+17	0.3071982	0.1	4.368051e+17	1.685625e-08	0.1
4.59446e+17	0.05659289	0.1	4.59446e+17	0.1622075	0.1	4.59446e+17	0.309496	0.1	4.59446e+17	1.698233e-08	0.1
4.82087e+17	0.05039661	0.1	4.82087e+17	0.1632729	0.1	4.82087e+17	0.3115288	0.1	4.82087e+17	1.709387e-08	0.1
5.047279e+17	0.04490759	0.1	5.047279e+17	0.1642167	0.1	5.047279e+17	0.3133295	0.1	5.047279e+17	1.719268e-08	0.1
5.282769e+17	0.03985581	0.1	5.282769e+17	0.1650853	0.1	5.282769e+17	0.3149868	0.1	5.282769e+17	1.728361e-08	0.1
5.554579e+17	0.03475055	0.1	5.554579e+17	0.1659631	0.1	5.554579e+17	0.3166617	0.1	5.554579e+17	1.737551e-08	0.1
5.826389e+17	0.03031831	0.1	5.826389e+17	0.1667251	0.1	5.826389e+17	0.3181157	0.1	5.826389e+17	1.74553e-08	0.1
6.098199e+17	0.02646584	0.1	6.098199e+17	0.1673875	0.1	6.098199e+17	0.3193796	0.1	6.098199e+17	1.752465e-08	0.1
6.370009e+17	0.02311387	0.1	6.370009e+17	0.1679638	0.1	6.370009e+17	0.3204792	0.1	6.370009e+17	1.758499e-08	0.1
6.641819e+17	0.02019479	0.1	6.641819e+17	0.1684657	0.1	6.641819e+17	0.3214368	0.1	6.641819e+17	1.763753e-08	0.1
6.913629e+17	0.01765073	0.1	6.913629e+17	0.1689032	0.1	6.913629e+17	0.3222715	0.1	6.913629e+17	1.768333e-08	0.1
7.185439e+17	0.015432	0.1	7.185439e+17	0.1692846	0.1	7.185439e+17	0.3229993	0.1	7.185439e+17	1.772327e-08	0.1
7.457249e+17	0.01349587	0.1	7.457249e+17	0.1696175	0.1	7.457249e+17	0.3236345	0.1	7.457249e+17	1.775812e-08	0.1
7.729059e+17	0.01180548	0.1	7.729059e+17	0.1699082	0.1	7.729059e+17	0.3241891	0.1	7.729059e+17	1.778855e-08	0.1
8.000869e+17	0.01032897	0.1	8.000869e+17	0.1701621	0.1	8.000869e+17	0.3246734	0.1	8.000869e+17	1.781513e-08	0.1
