Batch	m_SP	4	W1	Pr1	Pr2	Pr3					
8.030609e-10	0.9863911	0.1	8.030609e-10	0.001921148	0.1	8.030609e-10	0.001552081	0.1	8.030609e-10	0.003002975	0.1
1.136982e-09	0.9807997	0.1	1.136982e-09	0.002742733	0.1	1.136982e-09	0.002189158	0.1	1.136982e-09	0.004236725	0.1
1.486452e-09	0.9749915	0.1	1.486452e-09	0.003612261	0.1	1.486452e-09	0.002850615	0.1	1.486452e-09	0.005518257	0.1
1.898116e-09	0.9682078	0.1	1.898116e-09	0.004645688	0.1	1.898116e-09	0.00362283	0.1	1.898116e-09	0.007015003	0.1
2.309779e-09	0.9614875	0.1	2.309779e-09	0.005685579	0.1	2.309779e-09	0.004387511	0.1	2.309779e-09	0.008497713	0.1
2.721442e-09	0.9548309	0.1	2.721442e-09	0.00672894	0.1	2.721442e-09	0.005144674	0.1	2.721442e-09	0.009966315	0.1
3.133105e-09	0.9482384	0.1	3.133105e-09	0.007773323	0.1	3.133105e-09	0.005894351	0.1	3.133105e-09	0.01142079	0.1
3.544769e-09	0.9417096	0.1	3.544769e-09	0.008816731	0.1	3.544769e-09	0.006636591	0.1	3.544769e-09	0.01286115	0.1
3.990115e-09	0.9347183	0.1	3.990115e-09	0.009942541	0.1	3.990115e-09	0.007431254	0.1	3.990115e-09	0.01440354	0.1
4.485986e-09	0.9270209	0.1	4.485986e-09	0.01119049	0.1	4.485986e-09	0.008306018	0.1	4.485986e-09	0.0161017	0.1
4.981857e-09	0.9194144	0.1	4.981857e-09	0.01243082	0.1	4.981857e-09	0.009170312	0.1	4.981857e-09	0.01777979	0.1
5.477728e-09	0.9118978	0.1	5.477728e-09	0.01366218	0.1	5.477728e-09	0.01002428	0.1	5.477728e-09	0.01943803	0.1
5.973599e-09	0.9044701	0.1	5.973599e-09	0.0148835	0.1	5.973599e-09	0.01086806	0.1	5.973599e-09	0.02107665	0.1
6.510711e-09	0.8965234	0.1	6.510711e-09	0.01619418	0.1	6.510711e-09	0.01177071	0.1	6.510711e-09	0.02282973	0.1
7.109685e-09	0.887781	0.1	7.109685e-09	0.01763998	0.1	7.109685e-09	0.01276368	0.1	7.109685e-09	0.02475836	0.1
7.70866e-09	0.8791624	0.1	7.70866e-09	0.01906844	0.1	7.70866e-09	0.01374253	0.1	7.70866e-09	0.02665968	0.1
8.307634e-09	0.8706653	0.1	8.307634e-09	0.02047913	0.1	8.307634e-09	0.01470752	0.1	8.307634e-09	0.02853417	0.1
8.931171e-09	0.8619465	0.1	8.931171e-09	0.02192855	0.1	8.931171e-09	0.01569766	0.1	8.931171e-09	0.03045757	0.1
