Batch	m_SP	4	W1	Pr1	Pr2	Pr3					
3.54185e-10	0.9883025	0.1	3.54185e-10	0.00160046	0.1	3.54185e-10	0.001272158	0.1	3.54185e-10	0.002703754	0.1
5.413038e-10	0.9821931	0.1	5.413038e-10	0.002459614	0.1	5.413038e-10	0.00193615	0.1	5.413038e-10	0.004115886	0.1
7.689439e-10	0.9748271	0.1	7.689439e-10	0.003513822	0.1	7.689439e-10	0.00273636	0.1	7.689439e-10	0.005818455	0.1
1.007795e-09	0.9671774	0.1	1.007795e-09	0.004627457	0.1	1.007795e-09	0.003567049	0.1	1.007795e-09	0.007586628	0.1
1.291487e-09	0.9581967	0.1	1.291487e-09	0.005956112	0.1	1.291487e-09	0.004541856	0.1	1.291487e-09	0.009662419	0.1
1.57518e-09	0.9493304	0.1	1.57518e-09	0.007287279	0.1	1.57518e-09	0.005503892	0.1	1.57518e-09	0.01171179	0.1
1.858873e-09	0.9405779	0.1	1.858873e-09	0.008617525	0.1	1.858873e-09	0.006453268	0.1	1.858873e-09	0.01373485	0.1
2.142566e-09	0.9319386	0.1	2.142566e-09	0.009944051	0.1	2.142566e-09	0.007390123	0.1	2.142566e-09	0.01573177	0.1
2.426259e-09	0.9234113	0.1	2.426259e-09	0.01126459	0.1	2.426259e-09	0.00831461	0.1	2.426259e-09	0.01770277	0.1
2.721687e-09	0.9146492	0.1	2.721687e-09	0.0126314	0.1	2.721687e-09	0.009264376	0.1	2.721687e-09	0.01972807	0.1
3.064058e-09	0.9046433	0.1	3.064058e-09	0.01420262	0.1	3.064058e-09	0.01034877	0.1	3.064058e-09	0.02204086	0.1
3.406428e-09	0.8947943	0.1	3.406428e-09	0.01575823	0.1	3.406428e-09	0.01141598	0.1	3.406428e-09	0.02431738	0.1
3.748799e-09	0.8850994	0.1	3.748799e-09	0.01729673	0.1	3.748799e-09	0.01246635	0.1	3.748799e-09	0.02655827	0.1
4.091169e-09	0.875556	0.1	4.091169e-09	0.01881704	0.1	4.091169e-09	0.01350021	0.1	4.091169e-09	0.02876416	0.1
4.43354e-09	0.866161	0.1	4.43354e-09	0.02031835	0.1	4.43354e-09	0.0145179	0.1	4.43354e-09	0.03093574	0.1
4.847264e-09	0.855002	0.1	4.847264e-09	0.0221065	0.1	4.847264e-09	0.01572659	0.1	4.847264e-09	0.03351506	0.1
