Batch	m_SP	4	W1	Pr1	Pr2	Pr3					
0.439168	0.9891983	0.1	0.439168	0.002428376	0.1	0.439168	0.002928602	0.1	0.439168	4.328851e-05	0.1
0.816242	0.9800626	0.1	0.816242	0.004482734	0.1	0.816242	0.005405497	0.1	0.816242	7.990029e-05	0.1
1.444699	0.9651142	0.1	1.444699	0.007844196	0.1	1.444699	0.009458338	0.1	1.444699	0.0001398066	0.1
2.701612	0.9362189	0.1	2.701612	0.01434192	0.1	2.701612	0.0172925	0.1	2.701612	0.0002556059	0.1
4.964056	0.8873427	0.1	4.964056	0.02533276	0.1	4.964056	0.03054392	0.1	4.964056	0.0004514795	0.1
8.265108	0.8224911	0.1	8.265108	0.03991601	0.1	8.265108	0.04812662	0.1	8.265108	0.000711375	0.1
12.747	0.7449155	0.1	12.747	0.0573605	0.1	12.747	0.06915906	0.1	12.747	0.001022262	0.1
20.02127	0.6395833	0.1	20.02127	0.08104666	0.1	20.02127	0.09771694	0.1	20.02127	0.001444386	0.1
27.29554	0.553873	0.1	27.29554	0.1003204	0.1	27.29554	0.1209549	0.1	27.29554	0.001787873	0.1
34.5698	0.4830325	0.1	34.5698	0.1162504	0.1	34.5698	0.1401613	0.1	34.5698	0.00207177	0.1
43.35306	0.4126287	0.1	43.35306	0.1320822	0.1	43.35306	0.1592493	0.1	43.35306	0.002353916	0.1
52.13631	0.3549426	0.1	52.13631	0.1450541	0.1	52.13631	0.1748893	0.1	52.13631	0.002585095	0.1
60.91956	0.3070741	0.1	60.91956	0.1558183	0.1	60.91956	0.1878675	0.1	60.91956	0.00277693	0.1
69.70281	0.2669331	0.1	69.70281	0.1648449	0.1	69.70281	0.1987506	0.1	69.70281	0.002937797	0.1
78.48606	0.2329746	0.1	78.48606	0.1724812	0.1	78.48606	0.2079575	0.1	78.48606	0.003073887	0.1
87.26931	0.204032	0.1	87.26931	0.1789895	0.1	87.26931	0.2158045	0.1	87.26931	0.003189876	0.1
96.05256	0.1792076	0.1	96.05256	0.1845718	0.1	96.05256	0.2225349	0.1	96.05256	0.003289361	0.1
104.8358	0.1577993	0.1	104.8358	0.1893859	0.1	104.8358	0.2283392	0.1	104.8358	0.003375155	0.1
113.6191	0.1392505	0.1	113.6191	0.193557	0.1	113.6191	0.2333682	0.1	113.6191	0.003449491	0.1
122.4023	0.1231139	0.1	122.4023	0.1971856	0.1	122.4023	0.2377432	0.1	122.4023	0.003514159	0.1
131.1856	0.1090262	0.1	131.1856	0.2003536	0.1	131.1856	0.2415626	0.1	131.1856	0.003570616	0.1
139.9688	0.09668933	0.1	139.9688	0.2031278	0.1	139.9688	0.2449075	0.1	139.9688	0.003620056	0.1
148.7521	0.08585649	0.1	148.7521	0.2055638	0.1	148.7521	0.2478445	0.1	148.7521	0.003663469	0.1
157.5353	0.0763218	0.1	157.5353	0.2077078	0.1	157.5353	0.2504295	0.1	157.5353	0.00370168	0.1
166.6707	0.06759638	0.1	166.6707	0.2096699	0.1	166.6707	0.2527952	0.1	166.6707	0.003736648	0.1
177.2144	0.05882571	0.1	177.2144	0.2116422	0.1	177.2144	0.2551731	0.1	177.2144	0.003771796	0.1
187.7581	0.05124767	0.1	187.7581	0.2133463	0.1	187.7581	0.2572277	0.1	187.7581	0.003802166	0.1
198.3018	0.04468704	0.1	198.3018	0.2148216	0.1	198.3018	0.2590064	0.1	198.3018	0.003828458	0.1
208.8456	0.03899745	0.1	208.8456	0.216101	0.1	208.8456	0.260549	0.1	208.8456	0.003851259	0.1
219.3893	0.03405588	0.1	219.3893	0.2172122	0.1	219.3893	0.2618888	0.1	219.3893	0.003871063	0.1
229.933	0.02975842	0.1	229.933	0.2181786	0.1	229.933	0.2630539	0.1	229.933	0.003888285	0.1
240.4767	0.02601689	0.1	240.4767	0.21902	0.1	240.4767	0.2640683	0.1	240.4767	0.003903279	0.1
251.0205	0.02275617	0.1	251.0205	0.2197532	0.1	251.0205	0.2649524	0.1	251.0205	0.003916347	0.1
261.5642	0.01991206	0.1	261.5642	0.2203928	0.1	261.5642	0.2657235	0.1	261.5642	0.003927745	0.1
272.1079	0.01742947	0.1	272.1079	0.220951	0.1	272.1079	0.2663965	0.1	272.1079	0.003937694	0.1
282.6516	0.01526103	0.1	282.6516	0.2214386	0.1	282.6516	0.2669845	0.1	282.6516	0.003946384	0.1
293.1954	0.01336592	0.1	293.1954	0.2218648	0.1	293.1954	0.2674983	0.1	293.1954	0.003953978	0.1
303.7391	0.01170886	0.1	303.7391	0.2222374	0.1	303.7391	0.2679475	0.1	303.7391	0.003960619	0.1
314.2828	0.01025931	0.1	314.2828	0.2225634	0.1	314.2828	0.2683405	0.1	314.2828	0.003966428	0.1
