Batch	m_SP	4	W1	Pr1	Pr2	Pr3					
3.119072e-09	0.9890062	0.1	3.119072e-09	0.002527264	0.1	3.119072e-09	0.002038515	0.1	3.119072e-09	0.0009310973	0.1
7.765017e-09	0.9729632	0.1	7.765017e-09	0.006215278	0.1	7.765017e-09	0.005013303	0.1	7.765017e-09	0.002289839	0.1
1.705691e-08	0.9420203	0.1	1.705691e-08	0.01332849	0.1	1.705691e-08	0.01075089	0.1	1.705691e-08	0.004910496	0.1
2.967879e-08	0.9022751	0.1	2.967879e-08	0.02246517	0.1	2.967879e-08	0.01812062	0.1	2.967879e-08	0.008276642	0.1
4.724705e-08	0.8509433	0.1	4.724705e-08	0.03426543	0.1	4.724705e-08	0.02763882	0.1	4.724705e-08	0.01262411	0.1
7.409523e-08	0.7803615	0.1	7.409523e-08	0.05049089	0.1	7.409523e-08	0.04072643	0.1	7.409523e-08	0.01860191	0.1
1.107494e-07	0.6968616	0.1	1.107494e-07	0.06968602	0.1	1.107494e-07	0.05620941	0.1	1.107494e-07	0.0256738	0.1
1.608501e-07	0.601781	0.1	1.608501e-07	0.09154331	0.1	1.608501e-07	0.07383971	0.1	1.608501e-07	0.03372648	0.1
2.143124e-07	0.5189395	0.1	2.143124e-07	0.1105871	0.1	2.143124e-07	0.08920058	0.1	2.143124e-07	0.0407426	0.1
2.677747e-07	0.4507109	0.1	2.677747e-07	0.1262716	0.1	2.677747e-07	0.1018519	0.1	2.677747e-07	0.04652111	0.1
3.21237e-07	0.3937784	0.1	3.21237e-07	0.1393593	0.1	3.21237e-07	0.1124086	0.1	3.21237e-07	0.05134291	0.1
3.769032e-07	0.3439352	0.1	3.769032e-07	0.1508174	0.1	3.769032e-07	0.1216507	0.1	3.769032e-07	0.0555643	0.1
4.413847e-07	0.2956897	0.1	4.413847e-07	0.1619081	0.1	4.413847e-07	0.1305967	0.1	4.413847e-07	0.05965037	0.1
5.058663e-07	0.2554984	0.1	5.058663e-07	0.1711474	0.1	5.058663e-07	0.1380491	0.1	5.058663e-07	0.0630543	0.1
5.703479e-07	0.2217049	0.1	5.703479e-07	0.1789159	0.1	5.703479e-07	0.1443153	0.1	5.703479e-07	0.06591638	0.1
6.348294e-07	0.1930684	0.1	6.348294e-07	0.1854989	0.1	6.348294e-07	0.1496252	0.1	6.348294e-07	0.0683417	0.1
6.99311e-07	0.1686414	0.1	6.99311e-07	0.1911142	0.1	6.99311e-07	0.1541546	0.1	6.99311e-07	0.07041051	0.1
7.637926e-07	0.1476874	0.1	7.637926e-07	0.1959312	0.1	7.637926e-07	0.15804	0.1	7.637926e-07	0.07218517	0.1
8.282741e-07	0.1296257	0.1	8.282741e-07	0.2000832	0.1	8.282741e-07	0.161389	0.1	8.282741e-07	0.07371487	0.1
8.927557e-07	0.1139924	0.1	8.927557e-07	0.2036771	0.1	8.927557e-07	0.1642879	0.1	8.927557e-07	0.07503891	0.1
