Batch	m_SP	4	W1	Pr1	Pr2	Pr3					
3266112.0	0.985031	0.1	3266112.0	0.002898164	0.1	3266112.0	0.004585884	0.1	3266112.0	4.664225e-07	0.1
6146494.0	0.9721063	0.1	6146494.0	0.005400519	0.1	6146494.0	0.008545461	0.1	6146494.0	8.691444e-07	0.1
11084290.0	0.9505311	0.1	11084290.0	0.009577714	0.1	11084290.0	0.01515521	0.1	11084290.0	1.54141e-06	0.1
19313950.0	0.9161219	0.1	19313950.0	0.0162397	0.1	19313950.0	0.02569674	0.1	19313950.0	2.613571e-06	0.1
35773280.0	0.8525994	0.1	35773280.0	0.02853835	0.1	35773280.0	0.04515738	0.1	35773280.0	4.59288e-06	0.1
57690430.0	0.7775403	0.1	57690430.0	0.04307059	0.1	57690430.0	0.06815234	0.1	57690430.0	6.931658e-06	0.1
86018870.0	0.6938491	0.1	86018870.0	0.05927411	0.1	86018870.0	0.0937918	0.1	86018870.0	9.539405e-06	0.1
125438200.0	0.5970978	0.1	125438200.0	0.07800621	0.1	125438200.0	0.1234324	0.1	125438200.0	1.25541e-05	0.1
164857600.0	0.517963	0.1	164857600.0	0.09332754	0.1	164857600.0	0.1476759	0.1	164857600.0	1.501987e-05	0.1
205906200.0	0.449815	0.1	205906200.0	0.1065217	0.1	205906200.0	0.1685536	0.1	205906200.0	1.71433e-05	0.1
253471800.0	0.384797	0.1	253471800.0	0.1191099	0.1	253471800.0	0.1884724	0.1	253471800.0	1.916921e-05	0.1
301037400.0	0.3313247	0.1	301037400.0	0.1294627	0.1	301037400.0	0.2048541	0.1	301037400.0	2.083536e-05	0.1
348603000.0	0.2868221	0.1	348603000.0	0.1380789	0.1	348603000.0	0.2184878	0.1	348603000.0	2.222202e-05	0.1
396168700.0	0.2494168	0.1	396168700.0	0.145321	0.1	396168700.0	0.2299472	0.1	396168700.0	2.338754e-05	0.1
443734300.0	0.217715	0.1	443734300.0	0.1514588	0.1	443734300.0	0.2396593	0.1	443734300.0	2.437534e-05	0.1
491299900.0	0.1906575	0.1	491299900.0	0.1566974	0.1	491299900.0	0.2479486	0.1	491299900.0	2.521843e-05	0.1
538865500.0	0.167425	0.1	538865500.0	0.1611955	0.1	538865500.0	0.2550661	0.1	538865500.0	2.594234e-05	0.1
586431100.0	0.1473739	0.1	586431100.0	0.1650776	0.1	586431100.0	0.2612089	0.1	586431100.0	2.656711e-05	0.1
633996700.0	0.1299915	0.1	633996700.0	0.168443	0.1	633996700.0	0.2665341	0.1	633996700.0	2.710873e-05	0.1
681562300.0	0.1148646	0.1	681562300.0	0.1713717	0.1	681562300.0	0.2711684	0.1	681562300.0	2.758008e-05	0.1
729128000.0	0.1016563	0.1	729128000.0	0.173929	0.1	729128000.0	0.2752148	0.1	729128000.0	2.799163e-05	0.1
776693600.0	0.09008963	0.1	776693600.0	0.1761684	0.1	776693600.0	0.2787584	0.1	776693600.0	2.835204e-05	0.1
824259200.0	0.0799345	0.1	824259200.0	0.1781346	0.1	824259200.0	0.2818695	0.1	824259200.0	2.866847e-05	0.1
871824800.0	0.07099864	0.1	871824800.0	0.1798647	0.1	871824800.0	0.2846071	0.1	871824800.0	2.89469e-05	0.1
919390400.0	0.06312011	0.1	919390400.0	0.18139	0.1	919390400.0	0.2870207	0.1	919390400.0	2.919239e-05	0.1
966956000.0	0.05616168	0.1	966956000.0	0.1827373	0.1	966956000.0	0.2891525	0.1	966956000.0	2.940921e-05	0.1
1014522000.0	0.05000643	0.1	1014522000.0	0.183929	0.1	1014522000.0	0.2910382	0.1	1014522000.0	2.9601e-05	0.1
1062087000.0	0.04455426	0.1	1062087000.0	0.1849846	0.1	1062087000.0	0.2927085	0.1	1062087000.0	2.977089e-05	0.1
1109653000.0	0.03971901	0.1	1109653000.0	0.1859207	0.1	1109653000.0	0.2941898	0.1	1109653000.0	2.992155e-05	0.1
1164834000.0	0.03478496	0.1	1164834000.0	0.186876	0.1	1164834000.0	0.2957014	0.1	1164834000.0	3.007529e-05	0.1
1221919000.0	0.03034353	0.1	1221919000.0	0.1877359	0.1	1221919000.0	0.2970621	0.1	1221919000.0	3.021368e-05	0.1
1279004000.0	0.02648371	0.1	1279004000.0	0.1884832	0.1	1279004000.0	0.2982446	0.1	1279004000.0	3.033395e-05	0.1
1336090000.0	0.02312589	0.1	1336090000.0	0.1891333	0.1	1336090000.0	0.2992733	0.1	1336090000.0	3.043858e-05	0.1
1393175000.0	0.02020218	0.1	1393175000.0	0.1896994	0.1	1393175000.0	0.300169	0.1	1393175000.0	3.052968e-05	0.1
1450260000.0	0.01765448	0.1	1450260000.0	0.1901927	0.1	1450260000.0	0.3009495	0.1	1450260000.0	3.060906e-05	0.1
1507345000.0	0.01543293	0.1	1507345000.0	0.1906228	0.1	1507345000.0	0.3016301	0.1	1507345000.0	3.067828e-05	0.1
1564430000.0	0.01349464	0.1	1564430000.0	0.190998	0.1	1564430000.0	0.3022239	0.1	1564430000.0	3.073868e-05	0.1
1621516000.0	0.01180262	0.1	1621516000.0	0.1913256	0.1	1621516000.0	0.3027423	0.1	1621516000.0	3.07914e-05	0.1
1678601000.0	0.01032491	0.1	1678601000.0	0.1916117	0.1	1678601000.0	0.303195	0.1	1678601000.0	3.083744e-05	0.1
