Batch	m_SP	4	W1	Pr1	Pr2	Pr3					
8.989475e-08	0.988641	0.1	8.989475e-08	0.002578183	0.1	8.989475e-08	0.002375255	0.1	8.989475e-08	0.0005808303	0.1
1.206412e-07	0.984789	0.1	1.206412e-07	0.003476038	0.1	1.206412e-07	0.003179745	0.1	1.206412e-07	0.0007776853	0.1
1.513876e-07	0.980956	0.1	1.513876e-07	0.004376718	0.1	1.513876e-07	0.003979962	0.1	1.513876e-07	0.0009735348	0.1
1.82134e-07	0.9771427	0.1	1.82134e-07	0.005278166	0.1	1.82134e-07	0.004775831	0.1	1.82134e-07	0.00116835	0.1
2.128805e-07	0.9733497	0.1	2.128805e-07	0.006178862	0.1	2.128805e-07	0.005567305	0.1	2.128805e-07	0.001362111	0.1
2.436269e-07	0.9695773	0.1	2.436269e-07	0.007077682	0.1	2.436269e-07	0.00635436	0.1	2.436269e-07	0.001554808	0.1
2.743733e-07	0.9658256	0.1	2.743733e-07	0.0079738	0.1	2.743733e-07	0.00713699	0.1	2.743733e-07	0.001746433	0.1
3.051198e-07	0.9620948	0.1	3.051198e-07	0.008866611	0.1	3.051198e-07	0.007915199	0.1	3.051198e-07	0.001936985	0.1
3.371232e-07	0.9582336	0.1	3.371232e-07	0.009791936	0.1	3.371232e-07	0.00872054	0.1	3.371232e-07	0.002134188	0.1
3.741545e-07	0.953794	0.1	3.741545e-07	0.01085711	0.1	3.741545e-07	0.009646472	0.1	3.741545e-07	0.002360927	0.1
4.111859e-07	0.9493846	0.1	4.111859e-07	0.01191599	0.1	4.111859e-07	0.01056608	0.1	4.111859e-07	0.002586123	0.1
4.482172e-07	0.9450051	0.1	4.482172e-07	0.01296833	0.1	4.482172e-07	0.01147941	0.1	4.482172e-07	0.002809785	0.1
4.927119e-07	0.9397823	0.1	4.927119e-07	0.01422392	0.1	4.927119e-07	0.01256859	0.1	4.927119e-07	0.003076513	0.1
5.372066e-07	0.9346021	0.1	5.372066e-07	0.01546973	0.1	5.372066e-07	0.01364887	0.1	5.372066e-07	0.003341065	0.1
5.835586e-07	0.9292504	0.1	5.835586e-07	0.01675706	0.1	5.835586e-07	0.0147649	0.1	5.835586e-07	0.003614371	0.1
6.373394e-07	0.9230976	0.1	6.373394e-07	0.01823735	0.1	6.373394e-07	0.01604797	0.1	6.373394e-07	0.003928588	0.1
6.911203e-07	0.9170049	0.1	6.911203e-07	0.01970336	0.1	6.911203e-07	0.01731852	0.1	6.911203e-07	0.004239737	0.1
7.541688e-07	0.9099376	0.1	7.541688e-07	0.02140398	0.1	7.541688e-07	0.01879228	0.1	7.541688e-07	0.004600656	0.1
8.195342e-07	0.9026951	0.1	8.195342e-07	0.02314683	0.1	8.195342e-07	0.02030257	0.1	8.195342e-07	0.004970519	0.1
8.965612e-07	0.8942691	0.1	8.965612e-07	0.02517454	0.1	8.965612e-07	0.02205967	0.1	8.965612e-07	0.005400824	0.1
9.765037e-07	0.8856461	0.1	9.765037e-07	0.02724971	0.1	9.765037e-07	0.02385786	0.1	9.765037e-07	0.005841193	0.1
1.074563e-06	0.8752347	0.1	1.074563e-06	0.02975525	0.1	1.074563e-06	0.02602896	0.1	1.074563e-06	0.006372887	0.1
1.185625e-06	0.8636582	0.1	1.185625e-06	0.0325412	0.1	1.185625e-06	0.02844304	0.1	1.185625e-06	0.006964083	0.1
1.311692e-06	0.8507872	0.1	1.311692e-06	0.03563869	0.1	1.311692e-06	0.03112706	0.1	1.311692e-06	0.007621389	0.1
1.463108e-06	0.8356951	0.1	1.463108e-06	0.03927071	0.1	1.463108e-06	0.03427426	0.1	1.463108e-06	0.008392124	0.1
1.656576e-06	0.816972	0.1	1.656576e-06	0.04377656	0.1	1.656576e-06	0.03817864	0.1	1.656576e-06	0.00934829	0.1
1.898002e-06	0.7944489	0.1	1.898002e-06	0.04919687	0.1	1.898002e-06	0.04287542	0.1	1.898002e-06	0.01049851	0.1
2.195593e-06	0.7678988	0.1	2.195593e-06	0.05558634	0.1	2.195593e-06	0.04841199	0.1	2.195593e-06	0.01185439	0.1
2.761732e-06	0.7207846	0.1	2.761732e-06	0.06692467	0.1	2.761732e-06	0.05823682	0.1	2.761732e-06	0.01426045	0.1
3.396331e-06	0.6727038	0.1	3.396331e-06	0.07849563	0.1	3.396331e-06	0.06826322	0.1	3.396331e-06	0.01671588	0.1
4.326083e-06	0.6100153	0.1	4.326083e-06	0.09358204	0.1	4.326083e-06	0.08133583	0.1	4.326083e-06	0.0199173	0.1
5.108495e-06	0.5633464	0.1	5.108495e-06	0.1048132	0.1	5.108495e-06	0.0910678	0.1	5.108495e-06	0.02230062	0.1
5.826553e-06	0.5246921	0.1	5.826553e-06	0.1141156	0.1	5.826553e-06	0.09912847	0.1	5.826553e-06	0.02427464	0.1
6.808801e-06	0.4773718	0.1	6.808801e-06	0.1255035	0.1	6.808801e-06	0.1089963	0.1	6.808801e-06	0.02669123	0.1
8.224186e-06	0.4186138	0.1	8.224186e-06	0.1396441	0.1	8.224186e-06	0.1212492	0.1	8.224186e-06	0.02969193	0.1
9.747856e-06	0.3654092	0.1	9.747856e-06	0.1524481	0.1	9.747856e-06	0.1323441	0.1	9.747856e-06	0.03240901	0.1
1.127152e-05	0.320495	0.1	1.127152e-05	0.163257	0.1	1.127152e-05	0.1417102	0.1	1.127152e-05	0.03470272	0.1
1.304178e-05	0.2765907	0.1	1.304178e-05	0.1738228	0.1	1.304178e-05	0.1508657	0.1	1.304178e-05	0.03694486	0.1
1.487368e-05	0.2386217	0.1	1.487368e-05	0.1829603	0.1	1.487368e-05	0.1587834	0.1	1.487368e-05	0.03888389	0.1
1.670559e-05	0.2067092	0.1	1.670559e-05	0.1906403	0.1	1.670559e-05	0.1654382	0.1	1.670559e-05	0.04051362	0.1
1.853749e-05	0.1796839	0.1	1.853749e-05	0.1971441	0.1	1.853749e-05	0.1710739	0.1	1.853749e-05	0.04189376	0.1
2.036939e-05	0.1566509	0.1	2.036939e-05	0.2026872	0.1	2.036939e-05	0.175877	0.1	2.036939e-05	0.04307003	0.1
2.22013e-05	0.1369131	0.1	2.22013e-05	0.2074372	0.1	2.22013e-05	0.179993	0.1	2.22013e-05	0.04407801	0.1
2.40332e-05	0.1199203	0.1	2.40332e-05	0.2115266	0.1	2.40332e-05	0.1835365	0.1	2.40332e-05	0.04494581	0.1
2.58651e-05	0.1052318	0.1	2.58651e-05	0.2150615	0.1	2.58651e-05	0.1865996	0.1	2.58651e-05	0.04569594	0.1
2.7697e-05	0.09249107	0.1	2.7697e-05	0.2181276	0.1	2.7697e-05	0.1892564	0.1	2.7697e-05	0.04634659	0.1
2.952891e-05	0.08140658	0.1	2.952891e-05	0.2207952	0.1	2.952891e-05	0.1915679	0.1	2.952891e-05	0.04691266	0.1
3.136081e-05	0.07173777	0.1	3.136081e-05	0.223122	0.1	3.136081e-05	0.1935841	0.1	3.136081e-05	0.04740643	0.1
3.319271e-05	0.06328457	0.1	3.319271e-05	0.2251564	0.1	3.319271e-05	0.1953469	0.1	3.319271e-05	0.04783813	0.1
3.502462e-05	0.05587942	0.1	3.502462e-05	0.2269385	0.1	3.502462e-05	0.1968911	0.1	3.502462e-05	0.0482163	0.1
3.685652e-05	0.04938103	0.1	3.685652e-05	0.2285023	0.1	3.685652e-05	0.1982463	0.1	3.685652e-05	0.04854816	0.1
