Batch	m_SP	4	W1	Pr1	Pr2	Pr3					
7074.233	0.9810125	0.1	7074.233	0.003851626	0.1	7074.233	0.005640815	0.1	7074.233	1.269128e-06	0.1
13405.66	0.9644723	0.1	13405.66	0.007206845	0.1	13405.66	0.0105546	0.1	13405.66	2.374682e-06	0.1
24485.65	0.9365104	0.1	24485.65	0.01287898	0.1	24485.65	0.01886157	0.1	24485.65	4.243669e-06	0.1
43479.92	0.8912955	0.1	43479.92	0.02205092	0.1	43479.92	0.03229406	0.1	43479.92	7.265848e-06	0.1
75137.05	0.8227643	0.1	75137.05	0.03595262	0.1	75137.05	0.05265339	0.1	75137.05	1.18465e-05	0.1
117634.0	0.7421865	0.1	117634.0	0.05229799	0.1	117634.0	0.07659154	0.1	117634.0	1.723235e-05	0.1
171779.9	0.6549029	0.1	171779.9	0.07000363	0.1	171779.9	0.1025218	0.1	171779.9	2.306641e-05	0.1
239334.2	0.5648546	0.1	239334.2	0.08827013	0.1	239334.2	0.1292735	0.1	239334.2	2.908527e-05	0.1
306888.5	0.4908602	0.1	306888.5	0.10328	0.1	306888.5	0.1512558	0.1	306888.5	3.403108e-05	0.1
380021.4	0.4245913	0.1	380021.4	0.1167228	0.1	380021.4	0.1709431	0.1	380021.4	3.846052e-05	0.1
461522.1	0.3637784	0.1	461522.1	0.1290588	0.1	461522.1	0.1890094	0.1	461522.1	4.252527e-05	0.1
543022.9	0.3135929	0.1	543022.9	0.1392391	0.1	543022.9	0.2039186	0.1	543022.9	4.587968e-05	0.1
624523.6	0.2717102	0.1	624523.6	0.1477351	0.1	624523.6	0.2163611	0.1	624523.6	4.867914e-05	0.1
706024.4	0.2364281	0.1	706024.4	0.1548921	0.1	706024.4	0.2268428	0.1	706024.4	5.103741e-05	0.1
787525.1	0.2064712	0.1	787525.1	0.1609689	0.1	787525.1	0.2357424	0.1	787525.1	5.303974e-05	0.1
869025.9	0.1808653	0.1	869025.9	0.1661631	0.1	869025.9	0.2433495	0.1	869025.9	5.475125e-05	0.1
950526.6	0.158853	0.1	950526.6	0.1706284	0.1	950526.6	0.2498889	0.1	950526.6	5.622255e-05	0.1
1032027.0	0.1398371	0.1	1032027.0	0.1744858	0.1	1032027.0	0.2555382	0.1	1032027.0	5.749359e-05	0.1
1113528.0	0.1233397	0.1	1113528.0	0.1778323	0.1	1113528.0	0.2604392	0.1	1113528.0	5.859627e-05	0.1
1195029.0	0.1089747	0.1	1195029.0	0.1807463	0.1	1195029.0	0.2647068	0.1	1195029.0	5.955643e-05	0.1
1276530.0	0.09642642	0.1	1276530.0	0.1832917	0.1	1276530.0	0.2684347	0.1	1276530.0	6.039517e-05	0.1
1358030.0	0.08543434	0.1	1358030.0	0.1855215	0.1	1358030.0	0.2717002	0.1	1358030.0	6.112988e-05	0.1
1439531.0	0.0757819	0.1	1439531.0	0.1874795	0.1	1439531.0	0.2745678	0.1	1439531.0	6.177506e-05	0.1
1521032.0	0.0672876	0.1	1521032.0	0.1892026	0.1	1521032.0	0.2770913	0.1	1521032.0	6.234282e-05	0.1
1602533.0	0.05979834	0.1	1602533.0	0.1907218	0.1	1602533.0	0.2793162	0.1	1602533.0	6.28434e-05	0.1
1684033.0	0.0531842	0.1	1684033.0	0.1920635	0.1	1684033.0	0.2812811	0.1	1684033.0	6.328549e-05	0.1
1765534.0	0.0473343	0.1	1765534.0	0.1932502	0.1	1765534.0	0.283019	0.1	1765534.0	6.36765e-05	0.1
1847035.0	0.0421536	0.1	1847035.0	0.1943011	0.1	1847035.0	0.2845581	0.1	1847035.0	6.402278e-05	0.1
1928536.0	0.03756026	0.1	1928536.0	0.1952329	0.1	1928536.0	0.2859227	0.1	1928536.0	6.43298e-05	0.1
2010036.0	0.03348353	0.1	2010036.0	0.1960598	0.1	2010036.0	0.2871338	0.1	2010036.0	6.460229e-05	0.1
2091537.0	0.02986201	0.1	2091537.0	0.1967945	0.1	2091537.0	0.2882097	0.1	2091537.0	6.484436e-05	0.1
2186097.0	0.02616052	0.1	2186097.0	0.1975453	0.1	2186097.0	0.2893093	0.1	2186097.0	6.509177e-05	0.1
2283922.0	0.02282404	0.1	2283922.0	0.1982221	0.1	2283922.0	0.2903005	0.1	2283922.0	6.531478e-05	0.1
2381747.0	0.01992136	0.1	2381747.0	0.1988109	0.1	2381747.0	0.2911629	0.1	2381747.0	6.550879e-05	0.1
2479572.0	0.01739411	0.1	2479572.0	0.1993236	0.1	2479572.0	0.2919137	0.1	2479572.0	6.567772e-05	0.1
2577396.0	0.01519225	0.1	2577396.0	0.1997703	0.1	2577396.0	0.2925678	0.1	2577396.0	6.582489e-05	0.1
2675221.0	0.01327275	0.1	2675221.0	0.2001596	0.1	2675221.0	0.293138	0.1	2675221.0	6.595319e-05	0.1
2773046.0	0.01159854	0.1	2773046.0	0.2004992	0.1	2773046.0	0.2936354	0.1	2773046.0	6.606509e-05	0.1
2870871.0	0.01013763	0.1	2870871.0	0.2007956	0.1	2870871.0	0.2940694	0.1	2870871.0	6.616274e-05	0.1
