Batch	m_SP	4	W1	Pr1	Pr2	Pr3					
0.5590139	0.9867369	0.1	0.5590139	0.002973902	0.1	0.5590139	0.003624591	0.1	0.5590139	3.24981e-05	0.1
1.038995	0.9755578	0.1	1.038995	0.00548103	0.1	1.038995	0.006679632	0.1	1.038995	5.988968e-05	0.1
1.838964	0.9573418	0.1	1.838964	0.009566314	0.1	1.838964	0.01165772	0.1	1.838964	0.0001045234	0.1
3.438902	0.9223959	0.1	3.438902	0.0174036	0.1	3.438902	0.02120779	0.1	3.438902	0.0001901496	0.1
6.318789	0.8640749	0.1	6.318789	0.03048319	0.1	6.318789	0.03714582	0.1	6.318789	0.0003330504	0.1
10.21749	0.7933501	0.1	10.21749	0.04634458	0.1	10.21749	0.05647359	0.1	10.21749	0.0005063438	0.1
15.16444	0.7150416	0.1	15.16444	0.06390674	0.1	15.16444	0.07787383	0.1	15.16444	0.0006982189	0.1
22.78442	0.6143164	0.1	22.78442	0.08649629	0.1	22.78442	0.1054002	0.1	22.78442	0.0009450207	0.1
30.40441	0.5321827	0.1	30.40441	0.1049163	0.1	30.40441	0.1278457	0.1	30.40441	0.001146268	0.1
38.0244	0.4641879	0.1	38.0244	0.1201655	0.1	38.0244	0.1464275	0.1	38.0244	0.001312873	0.1
47.21699	0.3965739	0.1	47.21699	0.1353292	0.1	47.21699	0.1649051	0.1	47.21699	0.001478544	0.1
56.40957	0.341103	0.1	56.40957	0.1477696	0.1	56.40957	0.1800643	0.1	56.40957	0.001614461	0.1
65.60216	0.2950302	0.1	65.60216	0.1581023	0.1	65.60216	0.1926551	0.1	65.60216	0.001727351	0.1
74.79475	0.2563701	0.1	74.79475	0.1667725	0.1	74.79475	0.2032202	0.1	74.79475	0.001822078	0.1
83.98734	0.2236509	0.1	83.98734	0.1741105	0.1	83.98734	0.2121617	0.1	83.98734	0.001902248	0.1
93.17993	0.195758	0.1	93.17993	0.180366	0.1	93.17993	0.2197843	0.1	93.17993	0.001970592	0.1
102.3725	0.1718324	0.1	102.3725	0.1857317	0.1	102.3725	0.2263228	0.1	102.3725	0.002029216	0.1
111.5651	0.1512007	0.1	111.5651	0.1903588	0.1	111.5651	0.231961	0.1	111.5651	0.002079769	0.1
120.7577	0.1333281	0.1	120.7577	0.1943671	0.1	120.7577	0.2368453	0.1	120.7577	0.002123561	0.1
129.9503	0.1177842	0.1	129.9503	0.1978531	0.1	129.9503	0.2410931	0.1	129.9503	0.002161648	0.1
139.1429	0.1042192	0.1	139.1429	0.2008953	0.1	139.1429	0.2448002	0.1	139.1429	0.002194885	0.1
148.3355	0.09234547	0.1	148.3355	0.2035582	0.1	148.3355	0.248045	0.1	148.3355	0.002223979	0.1
157.528	0.0819249	0.1	157.528	0.2058952	0.1	157.528	0.2508928	0.1	157.528	0.002249512	0.1
166.7206	0.07275854	0.1	166.7206	0.2079509	0.1	166.7206	0.2533978	0.1	166.7206	0.002271972	0.1
175.9132	0.0646791	0.1	175.9132	0.2097629	0.1	175.9132	0.2556057	0.1	175.9132	0.002291768	0.1
185.1058	0.05754496	0.1	185.1058	0.2113629	0.1	185.1058	0.2575554	0.1	185.1058	0.002309249	0.1
194.2984	0.05123559	0.1	194.2984	0.2127779	0.1	194.2984	0.2592796	0.1	194.2984	0.002324708	0.1
203.491	0.04564785	0.1	203.491	0.214031	0.1	203.491	0.2608066	0.1	203.491	0.0023384	0.1
212.6836	0.0406931	0.1	212.6836	0.2151422	0.1	212.6836	0.2621607	0.1	212.6836	0.00235054	0.1
223.35	0.03563685	0.1	223.35	0.2162762	0.1	223.35	0.2635424	0.1	223.35	0.002362929	0.1
234.3848	0.03108587	0.1	234.3848	0.2172968	0.1	234.3848	0.2647861	0.1	234.3848	0.00237408	0.1
245.4197	0.02713129	0.1	245.4197	0.2181837	0.1	245.4197	0.2658669	0.1	245.4197	0.00238377	0.1
256.4545	0.02369136	0.1	256.4545	0.2189552	0.1	256.4545	0.2668069	0.1	256.4545	0.002392198	0.1
267.4894	0.02069635	0.1	267.4894	0.2196269	0.1	267.4894	0.2676254	0.1	267.4894	0.002399537	0.1
278.5243	0.01808666	0.1	278.5243	0.2202121	0.1	278.5243	0.2683386	0.1	278.5243	0.002405931	0.1
289.5591	0.01581113	0.1	289.5591	0.2207225	0.1	289.5591	0.2689604	0.1	289.5591	0.002411507	0.1
300.594	0.01382578	0.1	300.594	0.2211677	0.1	300.594	0.269503	0.1	300.594	0.002416371	0.1
311.6288	0.01209269	0.1	311.6288	0.2215564	0.1	311.6288	0.2699766	0.1	311.6288	0.002420618	0.1
322.6637	0.01057911	0.1	322.6637	0.2218959	0.1	322.6637	0.2703903	0.1	322.6637	0.002424327	0.1
