Batch	m_SP	4	W1	Pr1	Pr2	Pr3					
5.570347e-10	0.9886151	0.1	5.570347e-10	0.001970477	0.1	5.570347e-10	0.001564137	0.1	5.570347e-10	0.001973585	0.1
8.847397e-10	0.9819981	0.1	8.847397e-10	0.003127387	0.1	8.847397e-10	0.002472905	0.1	8.847397e-10	0.003120632	0.1
1.35289e-09	0.9726487	0.1	1.35289e-09	0.004775361	0.1	1.35289e-09	0.003756579	0.1	1.35289e-09	0.004741333	0.1
1.924965e-09	0.9613879	0.1	1.924965e-09	0.006779133	0.1	1.924965e-09	0.005302161	0.1	1.924965e-09	0.006693339	0.1
2.544292e-09	0.9493988	0.1	2.544292e-09	0.008932842	0.1	2.544292e-09	0.006947176	0.1	2.544292e-09	0.008771603	0.1
3.234498e-09	0.9362813	0.1	3.234498e-09	0.01131039	0.1	3.234498e-09	0.008746421	0.1	3.234498e-09	0.01104543	0.1
3.924705e-09	0.9234169	0.1	3.924705e-09	0.01366087	0.1	3.924705e-09	0.01051045	0.1	3.924705e-09	0.01327538	0.1
4.614911e-09	0.9108009	0.1	4.614911e-09	0.0159817	0.1	4.614911e-09	0.01224	0.1	4.614911e-09	0.01546226	0.1
5.305117e-09	0.8984283	0.1	5.305117e-09	0.01827094	0.1	5.305117e-09	0.0139358	0.1	5.305117e-09	0.01760693	0.1
6.050706e-09	0.8853307	0.1	6.050706e-09	0.02070669	0.1	6.050706e-09	0.01573066	0.1	6.050706e-09	0.01987727	0.1
6.879368e-09	0.871092	0.1	6.879368e-09	0.02336705	0.1	6.879368e-09	0.01768155	0.1	6.879368e-09	0.0223454	0.1
7.70803e-09	0.8571794	0.1	7.70803e-09	0.0259771	0.1	7.70803e-09	0.01958745	0.1	7.70803e-09	0.02475698	0.1
8.536692e-09	0.8435839	0.1	8.536692e-09	0.0285363	0.1	8.536692e-09	0.02144969	0.1	8.536692e-09	0.0271136	0.1
9.365354e-09	0.8302962	0.1	9.365354e-09	0.03104453	0.1	9.365354e-09	0.02326958	0.1	9.365354e-09	0.02941686	0.1
1.019402e-08	0.8173073	0.1	1.019402e-08	0.033502	0.1	1.019402e-08	0.0250484	0.1	1.019402e-08	0.03166832	0.1
1.119361e-08	0.8020242	0.1	1.119361e-08	0.03639951	0.1	1.119361e-08	0.02714124	0.1	1.119361e-08	0.03431745	0.1
1.21932e-08	0.7871479	0.1	1.21932e-08	0.03922504	0.1	1.21932e-08	0.02917822	0.1	1.21932e-08	0.03689604	0.1
1.319279e-08	0.7726639	0.1	1.319279e-08	0.04198007	0.1	1.319279e-08	0.03116139	0.1	1.319279e-08	0.03940665	0.1
1.419238e-08	0.7585581	0.1	1.419238e-08	0.04466626	0.1	1.419238e-08	0.03309268	0.1	1.419238e-08	0.04185169	0.1
1.527357e-08	0.7437111	0.1	1.527357e-08	0.0474963	0.1	1.527357e-08	0.03512539	0.1	1.527357e-08	0.04442522	0.1
