Batch	m_SP	7	W1_L	R	W3	P1	P2_L	P3	P4											
2.523146e-05	0.9891688000000001	0.1	2.523146e-05	0.0002160729	0.1	2.523146e-05	4.404984e-06	0.1	2.523146e-05	0.002825339	0.1	2.523146e-05	0.00205564312	0.1	2.523146e-05	0.0002173518	0.1	2.523146e-05	3.171205e-09	0.1
2.894334e-05	0.9875727999999999	0.1	2.894334e-05	0.0002474638	0.1	2.894334e-05	5.048057e-06	0.1	2.894334e-05	0.003258215	0.1	2.894334e-05	0.00235428535	0.1	2.894334e-05	0.0002489285	0.1	2.894334e-05	3.63193e-09	0.1
3.265523e-05	0.9859800999999999	0.1	3.265523e-05	0.000278754	0.1	3.265523e-05	5.68911e-06	0.1	3.265523e-05	0.003691594	0.1	3.265523e-05	0.00265197047	0.1	3.265523e-05	0.0002804039	0.1	3.265523e-05	4.091178e-09	0.1
3.714626e-05	0.9840579	0.1	3.714626e-05	0.000316478	0.1	3.714626e-05	6.462018e-06	0.1	3.714626e-05	0.004215873	0.1	3.714626e-05	0.0030108641	0.1	3.714626e-05	0.0003183512	0.1	3.714626e-05	4.644855e-09	0.1
4.163728e-05	0.9821421000000001	0.1	4.163728e-05	0.0003540559	0.1	4.163728e-05	7.231964e-06	0.1	4.163728e-05	0.004739478	0.1	4.163728e-05	0.00336836858	0.1	4.163728e-05	0.0003561515	0.1	4.163728e-05	5.19639e-09	0.1
4.61283e-05	0.9802325000000001	0.1	4.61283e-05	0.0003914886	0.1	4.61283e-05	7.998956e-06	0.1	4.61283e-05	0.005261974	0.1	4.61283e-05	0.00372449106	0.1	4.61283e-05	0.0003938058	0.1	4.61283e-05	5.745791e-09	0.1
5.158576e-05	0.9779213	0.1	5.158576e-05	0.0004367822	0.1	5.158576e-05	8.927036e-06	0.1	5.158576e-05	0.005895003	0.1	5.158576e-05	0.004155399979999999	0.1	5.158576e-05	0.0004393675	0.1	5.158576e-05	6.410569e-09	0.1
5.704323e-05	0.9756202	0.1	5.704323e-05	0.0004818638	0.1	5.704323e-05	9.850786e-06	0.1	5.704323e-05	0.006525638	0.1	5.704323e-05	0.0045842925800000005	0.1	5.704323e-05	0.000484716	0.1	5.704323e-05	7.072235e-09	0.1
6.316386e-05	0.973052	0.1	6.316386e-05	0.0005321732	0.1	6.316386e-05	1.088167e-05	0.1	6.316386e-05	0.007229814	0.1	6.316386e-05	0.0050629199	0.1	6.316386e-05	0.0005353232	0.1	6.316386e-05	7.81063e-09	0.1
6.97266e-05	0.9703128	0.1	6.97266e-05	0.0005858246	0.1	6.97266e-05	1.198103e-05	0.1	6.97266e-05	0.007981054	0.1	6.97266e-05	0.0055733425	0.1	6.97266e-05	0.0005892921	0.1	6.97266e-05	8.598075e-09	0.1
7.710801e-05	0.9672502	0.1	7.710801e-05	0.0006458107	0.1	7.710801e-05	1.321021e-05	0.1	7.710801e-05	0.00882119	0.1	7.710801e-05	0.006144030700000001	0.1	7.710801e-05	0.0006496332	0.1	7.710801e-05	9.478496e-09	0.1
8.503521e-05	0.9639821	0.1	8.503521e-05	0.0007098134	0.1	8.503521e-05	1.452169e-05	0.1	8.503521e-05	0.009717707	0.1	8.503521e-05	0.006752932	0.1	8.503521e-05	0.0007140148	0.1	8.503521e-05	1.041787e-08	0.1
9.432371e-05	0.9601809000000001	0.1	9.432371e-05	0.0007842606	0.1	9.432371e-05	1.604719e-05	0.1	9.432371e-05	0.0107606	0.1	9.432371e-05	0.007461198400000001	0.1	9.432371e-05	0.0007889026	0.1	9.432371e-05	1.151053e-08	0.1
0.000104729	0.9559579	0.1	0.000104729	0.0008669657	0.1	0.000104729	1.774191e-05	0.1	0.000104729	0.01191923	0.1	0.000104729	0.0082480286	0.1	0.000104729	0.0008720973	0.1	0.000104729	1.27244e-08	0.1
0.0001162988	0.9513054	0.1	0.0001162988	0.0009580787	0.1	0.0001162988	1.960891e-05	0.1	0.0001162988	0.01319566	0.1	0.0001162988	0.0091148484	0.1	0.0001162988	0.0009637495	0.1	0.0001162988	1.406167e-08	0.1
0.000130644	0.9455994999999999	0.1	0.000130644	0.001069823	0.1	0.000130644	2.189867e-05	0.1	0.000130644	0.01476114	0.1	0.000130644	0.0101779442	0.1	0.000130644	0.001076155	0.1	0.000130644	1.570175e-08	0.1
0.0001476029	0.938942	0.1	0.0001476029	0.001200206	0.1	0.0001476029	2.457037e-05	0.1	0.0001476029	0.01658775	0.1	0.0001476029	0.0114183724	0.1	0.0001476029	0.00120731	0.1	0.0001476029	1.76154e-08	0.1
0.0001677805	0.9311423999999999	0.1	0.0001677805	0.001352955	0.1	0.0001677805	2.770037e-05	0.1	0.0001677805	0.01872769	0.1	0.0001677805	0.012871579	0.1	0.0001677805	0.001360964	0.1	0.0001677805	1.985731e-08	0.1
