Batch	m_SP	4	W1	Pr1	Pr2	Pr3					
1.238616e-07	0.9890986	0.1	1.238616e-07	0.002262379	0.1	1.238616e-07	0.001996333	0.1	1.238616e-07	0.001029377	0.1
1.390721e-07	0.9877672	0.1	1.390721e-07	0.002554979	0.1	1.390721e-07	0.002239596	0.1	1.390721e-07	0.001154985	0.1
1.561803e-07	0.9862726	0.1	1.561803e-07	0.002884817	0.1	1.561803e-07	0.002512654	0.1	1.561803e-07	0.001295993	0.1
1.745538e-07	0.9846708	0.1	1.745538e-07	0.003239449	0.1	1.745538e-07	0.002805242	0.1	1.745538e-07	0.001447099	0.1
1.929273e-07	0.9830727	0.1	1.929273e-07	0.003594133	0.1	1.929273e-07	0.003097137	0.1	1.929273e-07	0.001597856	0.1
2.120742e-07	0.9814113	0.1	2.120742e-07	0.003963515	0.1	2.120742e-07	0.003400578	0.1	2.120742e-07	0.001754583	0.1
2.343146e-07	0.9794865	0.1	2.343146e-07	0.004392012	0.1	2.343146e-07	0.003752095	0.1	2.343146e-07	0.001936148	0.1
2.565549e-07	0.9775672	0.1	2.565549e-07	0.00481969	0.1	2.565549e-07	0.00410259	0.1	2.565549e-07	0.002117189	0.1
2.806395e-07	0.975495	0.1	2.806395e-07	0.005281743	0.1	2.806395e-07	0.004480999	0.1	2.806395e-07	0.002312651	0.1
3.074904e-07	0.9731925	0.1	3.074904e-07	0.005795394	0.1	3.074904e-07	0.004901464	0.1	3.074904e-07	0.00252984	0.1
3.343413e-07	0.9708981	0.1	3.343413e-07	0.006307399	0.1	3.343413e-07	0.005320451	0.1	3.343413e-07	0.002746267	0.1
3.669202e-07	0.9681249	0.1	3.669202e-07	0.00692634	0.1	3.669202e-07	0.005826845	0.1	3.669202e-07	0.003007845	0.1
3.994991e-07	0.9653636	0.1	3.994991e-07	0.007542726	0.1	3.994991e-07	0.006331085	0.1	3.994991e-07	0.003268311	0.1
4.392567e-07	0.9620096	0.1	4.392567e-07	0.008291443	0.1	4.392567e-07	0.006943534	0.1	4.392567e-07	0.003584673	0.1
4.807923e-07	0.9585242	0.1	4.807923e-07	0.00906954	0.1	4.807923e-07	0.007579991	0.1	4.807923e-07	0.003913437	0.1
5.294393e-07	0.9544659	0.1	5.294393e-07	0.00997555	0.1	5.294393e-07	0.00832106	0.1	5.294393e-07	0.004296239	0.1
5.865441e-07	0.9497346	0.1	5.865441e-07	0.01103183	0.1	5.865441e-07	0.00918503	0.1	5.865441e-07	0.004742526	0.1
6.519151e-07	0.944361	0.1	6.519151e-07	0.01223148	0.1	6.519151e-07	0.01016627	0.1	6.519151e-07	0.005249388	0.1
7.265139e-07	0.938284	0.1	7.265139e-07	0.01358819	0.1	7.265139e-07	0.01127597	0.1	7.265139e-07	0.00582261	0.1
8.26392e-07	0.930238	0.1	8.26392e-07	0.01538446	0.1	8.26392e-07	0.01274521	0.1	8.26392e-07	0.006581548	0.1
9.530044e-07	0.9201845	0.1	9.530044e-07	0.01762891	0.1	9.530044e-07	0.01458102	0.1	9.530044e-07	0.007529847	0.1
1.122657e-06	0.9069636	0.1	1.122657e-06	0.02058052	0.1	1.122657e-06	0.01699524	0.1	1.122657e-06	0.008776922	0.1
1.393178e-06	0.8864544	0.1	1.393178e-06	0.02515922	0.1	1.393178e-06	0.02074032	0.1	1.393178e-06	0.01071146	0.1
1.934219e-06	0.8474285	0.1	1.934219e-06	0.03387182	0.1	1.934219e-06	0.02786667	0.1	1.934219e-06	0.0143926	0.1
2.724065e-06	0.7948071	0.1	2.724065e-06	0.04561964	0.1	2.724065e-06	0.03747563	0.1	2.724065e-06	0.01935614	0.1
3.989053e-06	0.7198568	0.1	3.989053e-06	0.06235241	0.1	3.989053e-06	0.05116195	0.1	3.989053e-06	0.02642586	0.1
5.529337e-06	0.6414479	0.1	5.529337e-06	0.07985732	0.1	5.529337e-06	0.06547983	0.1	5.529337e-06	0.03382182	0.1
7.717485e-06	0.5491015	0.1	7.717485e-06	0.1004738	0.1	7.717485e-06	0.08234278	0.1	7.717485e-06	0.04253244	0.1
9.905632e-06	0.4738889	0.1	9.905632e-06	0.1172651	0.1	9.905632e-06	0.09607702	0.1	9.905632e-06	0.04962691	0.1
1.209378e-05	0.4117171	0.1	1.209378e-05	0.1311451	0.1	1.209378e-05	0.1074299	0.1	1.209378e-05	0.05549129	0.1
1.428193e-05	0.3596931	0.1	1.428193e-05	0.1427595	0.1	1.428193e-05	0.1169298	0.1	1.428193e-05	0.06039849	0.1
1.647008e-05	0.3157132	0.1	1.647008e-05	0.1525781	0.1	1.647008e-05	0.1249607	0.1	1.647008e-05	0.06454691	0.1
1.901674e-05	0.2725984	0.1	1.901674e-05	0.1622036	0.1	1.901674e-05	0.1328337	0.1	1.901674e-05	0.06861374	0.1
