Batch	m_SP	4	W1	Pr1	Pr2	Pr3					
8.826192e-09	0.9884658	0.1	8.826192e-09	0.001849805	0.1	8.826192e-09	0.001586937	0.1	8.826192e-09	0.002038157	0.1
1.042769e-08	0.9863869	0.1	1.042769e-08	0.002210804	0.1	1.042769e-08	0.001872372	0.1	1.042769e-08	0.002405322	0.1
1.222689e-08	0.9840575	0.1	1.222689e-08	0.002621122	0.1	1.222689e-08	0.002192058	0.1	1.222689e-08	0.002816668	0.1
1.415789e-08	0.9815652	0.1	1.415789e-08	0.003065649	0.1	1.415789e-08	0.002533987	0.1	1.415789e-08	0.003256747	0.1
1.608889e-08	0.9790812	0.1	1.608889e-08	0.003513206	0.1	1.608889e-08	0.002874686	0.1	1.608889e-08	0.003695337	0.1
1.801989e-08	0.9766056	0.1	1.801989e-08	0.003962772	0.1	1.801989e-08	0.003214145	0.1	1.801989e-08	0.004132406	0.1
1.995089e-08	0.9741387	0.1	1.995089e-08	0.004413548	0.1	1.995089e-08	0.003552361	0.1	1.995089e-08	0.00456793	0.1
2.227619e-08	0.9711796	0.1	2.227619e-08	0.004957097	0.1	2.227619e-08	0.003957983	0.1	2.227619e-08	0.005090314	0.1
2.460148e-08	0.9682334	0.1	2.460148e-08	0.005500663	0.1	2.460148e-08	0.004361798	0.1	2.460148e-08	0.00561042	0.1
2.692677e-08	0.9653	0.1	2.692677e-08	0.006043625	0.1	2.692677e-08	0.004763809	0.1	2.692677e-08	0.006128239	0.1
2.925207e-08	0.9623795	0.1	2.925207e-08	0.006585522	0.1	2.925207e-08	0.005164022	0.1	2.925207e-08	0.006643769	0.1
3.206805e-08	0.9588601	0.1	3.206805e-08	0.007239866	0.1	3.206805e-08	0.005646291	0.1	3.206805e-08	0.007265027	0.1
3.488404e-08	0.9553595	0.1	3.488404e-08	0.007891722	0.1	3.488404e-08	0.006125949	0.1	3.488404e-08	0.007882942	0.1
3.770002e-08	0.9518778	0.1	3.770002e-08	0.008540793	0.1	3.770002e-08	0.006603011	0.1	3.770002e-08	0.008497528	0.1
4.096846e-08	0.9478601	0.1	4.096846e-08	0.009290403	0.1	4.096846e-08	0.007153495	0.1	4.096846e-08	0.009206714	0.1
4.435002e-08	0.9437298	0.1	4.435002e-08	0.01006151	0.1	4.435002e-08	0.007719405	0.1	4.435002e-08	0.009935785	0.1
4.773157e-08	0.9396261	0.1	4.773157e-08	0.01082797	0.1	4.773157e-08	0.008281663	0.1	4.773157e-08	0.01066016	0.1
5.181813e-08	0.934702	0.1	5.181813e-08	0.01174793	0.1	5.181813e-08	0.008956313	0.1	5.181813e-08	0.01152933	0.1
5.590469e-08	0.929816	0.1	5.590469e-08	0.01266094	0.1	5.590469e-08	0.009625734	0.1	5.590469e-08	0.01239177	0.1
6.051894e-08	0.9243445	0.1	6.051894e-08	0.01368351	0.1	6.051894e-08	0.01037538	0.1	6.051894e-08	0.01335758	0.1
6.548498e-08	0.9185089	0.1	6.548498e-08	0.01477421	0.1	6.548498e-08	0.01117491	0.1	6.548498e-08	0.01438765	0.1
7.111482e-08	0.9119589	0.1	7.111482e-08	0.01599849	0.1	7.111482e-08	0.01207231	0.1	7.111482e-08	0.01554381	0.1
7.718719e-08	0.9049711	0.1	7.718719e-08	0.01730464	0.1	7.718719e-08	0.0130297	0.1	7.718719e-08	0.01677726	0.1
8.435919e-08	0.8968192	0.1	8.435919e-08	0.0188284	0.1	8.435919e-08	0.01414658	0.1	8.435919e-08	0.01821619	0.1
9.246338e-08	0.8877372	0.1	9.246338e-08	0.02052603	0.1	9.246338e-08	0.01539088	0.1	9.246338e-08	0.01981929	0.1
1.015535e-07	0.8777103	0.1	1.015535e-07	0.02240027	0.1	1.015535e-07	0.01676464	0.1	1.015535e-07	0.02158917	0.1
1.130449e-07	0.8652709	0.1	1.130449e-07	0.02472549	0.1	1.130449e-07	0.01846894	0.1	1.130449e-07	0.0237849	0.1
1.269241e-07	0.8505878	0.1	1.269241e-07	0.02747009	0.1	1.269241e-07	0.02048064	0.1	1.269241e-07	0.02637667	0.1
1.438111e-07	0.8332083	0.1	1.438111e-07	0.03071872	0.1	1.438111e-07	0.02286177	0.1	1.438111e-07	0.0294444	0.1
1.663616e-07	0.8107944	0.1	1.663616e-07	0.03490839	0.1	1.663616e-07	0.02593265	0.1	1.663616e-07	0.03340077	0.1
2.058267e-07	0.7736162	0.1	2.058267e-07	0.04185786	0.1	2.058267e-07	0.03102637	0.1	2.058267e-07	0.03996325	0.1
2.603871e-07	0.7261252	0.1	2.603871e-07	0.05073503	0.1	2.603871e-07	0.03753302	0.1	2.603871e-07	0.04834609	0.1
3.418169e-07	0.662611	0.1	3.418169e-07	0.06260729	0.1	3.418169e-07	0.04623497	0.1	3.418169e-07	0.05955724	0.1
4.526839e-07	0.5879692	0.1	4.526839e-07	0.07655956	0.1	4.526839e-07	0.05646149	0.1	4.526839e-07	0.07273256	0.1
5.963895e-07	0.5073491	0.1	5.963895e-07	0.09162931	0.1	5.963895e-07	0.06750709	0.1	5.963895e-07	0.08696315	0.1
7.483048e-07	0.4374109	0.1	7.483048e-07	0.1047024	0.1	7.483048e-07	0.07708919	0.1	7.483048e-07	0.09930824	0.1
9.0022e-07	0.3795427	0.1	9.0022e-07	0.1155193	0.1	9.0022e-07	0.0850176	0.1	9.0022e-07	0.1095228	0.1
1.052135e-06	0.3310948	0.1	1.052135e-06	0.1245753	0.1	1.052135e-06	0.09165535	0.1	1.052135e-06	0.1180745	0.1
1.20405e-06	0.2901327	0.1	1.20405e-06	0.1322321	0.1	1.20405e-06	0.09726749	0.1	1.20405e-06	0.1253049	0.1
1.355966e-06	0.2552105	0.1	1.355966e-06	0.1387598	0.1	1.355966e-06	0.1020521	0.1	1.355966e-06	0.1314692	0.1
1.532407e-06	0.2207877	0.1	1.532407e-06	0.1451942	0.1	1.532407e-06	0.1067683	0.1	1.532407e-06	0.1375453	0.1
