Batch	m_SP	4	W1	Pr1	Pr2	Pr3					
3.451159e-08	0.9895624	0.1	3.451159e-08	0.002343838	0.1	3.451159e-08	0.002129186	0.1	3.451159e-08	0.0006071306	0.1
4.382243e-08	0.9867685	0.1	4.382243e-08	0.002981869	0.1	4.382243e-08	0.002698678	0.1	4.382243e-08	0.0007695926	0.1
5.678258e-08	0.9828961	0.1	5.678258e-08	0.003871936	0.1	5.678258e-08	0.003487785	0.1	5.678258e-08	0.0009947444	0.1
7.430299e-08	0.9776923	0.1	7.430299e-08	0.005076798	0.1	7.430299e-08	0.004547823	0.1	7.430299e-08	0.00129726	0.1
9.182341e-08	0.9725252	0.1	9.182341e-08	0.006281225	0.1	9.182341e-08	0.005600047	0.1	9.182341e-08	0.001597601	0.1
1.093438e-07	0.9673955	0.1	1.093438e-07	0.007483254	0.1	1.093438e-07	0.006644413	0.1	1.093438e-07	0.001895742	0.1
1.268642e-07	0.9623034	0.1	1.268642e-07	0.008681376	0.1	1.268642e-07	0.007680906	0.1	1.268642e-07	0.00219167	0.1
1.443846e-07	0.9572492	0.1	1.443846e-07	0.009874436	0.1	1.443846e-07	0.008709536	0.1	1.443846e-07	0.002485379	0.1
1.619051e-07	0.9522329	0.1	1.619051e-07	0.01106156	0.1	1.619051e-07	0.009730331	0.1	1.619051e-07	0.002776872	0.1
1.808913e-07	0.9468396	0.1	1.808913e-07	0.01234052	0.1	1.808913e-07	0.01082773	0.1	1.808913e-07	0.003090258	0.1
2.020764e-07	0.9408739	0.1	2.020764e-07	0.01375769	0.1	2.020764e-07	0.0120415	0.1	2.020764e-07	0.003436893	0.1
2.232614e-07	0.9349629	0.1	2.232614e-07	0.01516382	0.1	2.232614e-07	0.01324407	0.1	2.232614e-07	0.003780341	0.1
2.444464e-07	0.929106	0.1	2.444464e-07	0.01655851	0.1	2.444464e-07	0.01443554	0.1	2.444464e-07	0.004120631	0.1
2.682073e-07	0.922601	0.1	2.682073e-07	0.01810883	0.1	2.682073e-07	0.01575885	0.1	2.682073e-07	0.004498581	0.1
2.936854e-07	0.9156999	0.1	2.936854e-07	0.0197546	0.1	2.936854e-07	0.01716266	0.1	2.936854e-07	0.004899535	0.1
3.191635e-07	0.9088745	0.1	3.191635e-07	0.0213831	0.1	3.191635e-07	0.01855106	0.1	3.191635e-07	0.005296088	0.1
3.467158e-07	0.9015773	0.1	3.467158e-07	0.02312476	0.1	3.467158e-07	0.02003539	0.1	3.467158e-07	0.005720046	0.1
3.773793e-07	0.893557	0.1	3.773793e-07	0.02503952	0.1	3.773793e-07	0.02166678	0.1	3.773793e-07	0.006186015	0.1
4.080429e-07	0.8856412	0.1	4.080429e-07	0.0269297	0.1	4.080429e-07	0.02327693	0.1	4.080429e-07	0.006645914	0.1
4.42592e-07	0.876845	0.1	4.42592e-07	0.02903034	0.1	4.42592e-07	0.02506612	0.1	4.42592e-07	0.007156956	0.1
4.797315e-07	0.8675315	0.1	4.797315e-07	0.03125473	0.1	4.797315e-07	0.02696053	0.1	4.797315e-07	0.007698054	0.1
5.198874e-07	0.8576237	0.1	5.198874e-07	0.03362121	0.1	5.198874e-07	0.02897583	0.1	5.198874e-07	0.008273682	0.1
5.645678e-07	0.8467927	0.1	5.645678e-07	0.03620827	0.1	5.645678e-07	0.0311789	0.1	5.645678e-07	0.008902944	0.1
6.131758e-07	0.8352346	0.1	6.131758e-07	0.03896905	0.1	6.131758e-07	0.03352985	0.1	6.131758e-07	0.009574443	0.1
6.676754e-07	0.8225468	0.1	6.676754e-07	0.04199975	0.1	6.676754e-07	0.03611061	0.1	6.676754e-07	0.01031159	0.1
7.296043e-07	0.808466	0.1	7.296043e-07	0.04536317	0.1	7.296043e-07	0.03897468	0.1	7.296043e-07	0.01112965	0.1
7.994497e-07	0.7930001	0.1	7.994497e-07	0.04905749	0.1	7.994497e-07	0.04212051	0.1	7.994497e-07	0.01202819	0.1
8.811497e-07	0.7754451	0.1	8.811497e-07	0.05325083	0.1	8.811497e-07	0.04569127	0.1	8.811497e-07	0.0130481	0.1
9.802101e-07	0.7548993	0.1	9.802101e-07	0.05815858	0.1	9.802101e-07	0.04987036	0.1	9.802101e-07	0.01424178	0.1
1.098038e-06	0.7314601	0.1	1.098038e-06	0.06375746	0.1	1.098038e-06	0.05463798	0.1	1.098038e-06	0.01560355	0.1
1.237506e-06	0.7050317	0.1	1.237506e-06	0.07007038	0.1	1.237506e-06	0.06001363	0.1	1.237506e-06	0.01713899	0.1
1.441335e-06	0.6687737	0.1	1.441335e-06	0.07873126	0.1	1.441335e-06	0.06738862	0.1	1.441335e-06	0.01924551	0.1
1.723136e-06	0.6228083	0.1	1.723136e-06	0.08971096	0.1	1.723136e-06	0.07673816	0.1	1.723136e-06	0.02191601	0.1
2.114786e-06	0.5658817	0.1	2.114786e-06	0.1033089	0.1	2.114786e-06	0.08831726	0.1	2.114786e-06	0.02522334	0.1
2.737903e-06	0.4889924	0.1	2.737903e-06	0.1216754	0.1	2.737903e-06	0.1039568	0.1	2.737903e-06	0.02969047	0.1
3.36102e-06	0.4253899	0.1	3.36102e-06	0.136868	0.1	3.36102e-06	0.1168938	0.1	3.36102e-06	0.03338565	0.1
3.984138e-06	0.3721287	0.1	3.984138e-06	0.1495904	0.1	3.984138e-06	0.1277273	0.1	3.984138e-06	0.03648003	0.1
4.682059e-06	0.3221284	0.1	4.682059e-06	0.1615339	0.1	4.682059e-06	0.1378976	0.1	4.682059e-06	0.03938495	0.1
