Batch	m_SP	4	W1	Pr1	Pr2	Pr3					
1501484000000000.0	0.9855493	0.1	1501484000000000.0	0.002487536	0.1	1501484000000000.0	0.004737836	0.1	1501484000000000.0	2.408232e-10	0.1
2825638000000000.0	0.973063	0.1	2825638000000000.0	0.004636914	0.1	2825638000000000.0	0.008831606	0.1	2825638000000000.0	4.489087e-10	0.1
5095617000000000.0	0.9522005	0.1	5095617000000000.0	0.008228153	0.1	5095617000000000.0	0.01567159	0.1	5095617000000000.0	7.965836e-10	0.1
8878914000000000.0	0.9188786	0.1	8878914000000000.0	0.01396415	0.1	8878914000000000.0	0.02659654	0.1	8878914000000000.0	1.351897e-09	0.1
1.644551e+16	0.8572017	0.1	1.644551e+16	0.02458115	0.1	1.644551e+16	0.04681801	0.1	1.644551e+16	2.379749e-09	0.1
2.670365e+16	0.7828076	0.1	2.670365e+16	0.03738727	0.1	2.670365e+16	0.07120893	0.1	2.670365e+16	3.619535e-09	0.1
4.00974e+16	0.6989137	0.1	4.00974e+16	0.05182868	0.1	4.00974e+16	0.09871446	0.1	4.00974e+16	5.017635e-09	0.1
5.885615e+16	0.6013006	0.1	5.885615e+16	0.0686317	0.1	5.885615e+16	0.130718	0.1	5.885615e+16	6.644369e-09	0.1
7.761491e+16	0.5215053	0.1	7.761491e+16	0.08236757	0.1	7.761491e+16	0.1568798	0.1	7.761491e+16	7.974165e-09	0.1
9.714742e+16	0.4528249	0.1	9.714742e+16	0.09419015	0.1	9.714742e+16	0.1793974	0.1	9.714742e+16	9.118732e-09	0.1
1.19775e+17	0.3873401	0.1	1.19775e+17	0.1054626	0.1	1.19775e+17	0.2008673	0.1	1.19775e+17	1.021004e-08	0.1
1.424025e+17	0.3334993	0.1	1.424025e+17	0.1147307	0.1	1.424025e+17	0.2185196	0.1	1.424025e+17	1.110731e-08	0.1
1.6503e+17	0.2886998	0.1	1.6503e+17	0.1224425	0.1	1.6503e+17	0.2332076	0.1	1.6503e+17	1.185389e-08	0.1
1.876576e+17	0.2510512	0.1	1.876576e+17	0.1289233	0.1	1.876576e+17	0.2455511	0.1	1.876576e+17	1.248131e-08	0.1
2.102851e+17	0.2191472	0.1	2.102851e+17	0.1344152	0.1	2.102851e+17	0.2560112	0.1	2.102851e+17	1.3013e-08	0.1
2.329126e+17	0.1919196	0.1	2.329126e+17	0.1391021	0.1	2.329126e+17	0.2649381	0.1	2.329126e+17	1.346675e-08	0.1
2.555402e+17	0.1685425	0.1	2.555402e+17	0.1431262	0.1	2.555402e+17	0.2726025	0.1	2.555402e+17	1.385633e-08	0.1
2.781677e+17	0.1483673	0.1	2.781677e+17	0.1465992	0.1	2.781677e+17	0.2792172	0.1	2.781677e+17	1.419255e-08	0.1
3.007953e+17	0.1308777	0.1	3.007953e+17	0.1496098	0.1	3.007953e+17	0.2849513	0.1	3.007953e+17	1.448402e-08	0.1
3.234228e+17	0.1156574	0.1	3.234228e+17	0.1522298	0.1	3.234228e+17	0.2899415	0.1	3.234228e+17	1.473766e-08	0.1
3.460503e+17	0.1023673	0.1	3.460503e+17	0.1545175	0.1	3.460503e+17	0.2942988	0.1	3.460503e+17	1.495914e-08	0.1
3.686779e+17	0.09072863	0.1	3.686779e+17	0.156521	0.1	3.686779e+17	0.2981147	0.1	3.686779e+17	1.51531e-08	0.1
3.913054e+17	0.08050983	0.1	3.913054e+17	0.1582801	0.1	3.913054e+17	0.301465	0.1	3.913054e+17	1.53234e-08	0.1
4.139329e+17	0.07151744	0.1	4.139329e+17	0.159828	0.1	4.139329e+17	0.3044132	0.1	4.139329e+17	1.547326e-08	0.1
4.365605e+17	0.06358855	0.1	4.365605e+17	0.1611929	0.1	4.365605e+17	0.3070128	0.1	4.365605e+17	1.56054e-08	0.1
4.59188e+17	0.05658513	0.1	4.59188e+17	0.1623984	0.1	4.59188e+17	0.309309	0.1	4.59188e+17	1.572211e-08	0.1
4.818156e+17	0.05038959	0.1	4.818156e+17	0.1634649	0.1	4.818156e+17	0.3113403	0.1	4.818156e+17	1.582536e-08	0.1
5.044431e+17	0.04490122	0.1	5.044431e+17	0.1644097	0.1	5.044431e+17	0.3131397	0.1	5.044431e+17	1.591682e-08	0.1
5.27978e+17	0.03985008	0.1	5.27978e+17	0.1652792	0.1	5.27978e+17	0.3147957	0.1	5.27978e+17	1.6001e-08	0.1
5.551422e+17	0.03474557	0.1	5.551422e+17	0.1661579	0.1	5.551422e+17	0.3164693	0.1	5.551422e+17	1.608607e-08	0.1
5.823065e+17	0.03031397	0.1	5.823065e+17	0.1669207	0.1	5.823065e+17	0.3179223	0.1	5.823065e+17	1.615992e-08	0.1
6.094707e+17	0.02646206	0.1	6.094707e+17	0.1675838	0.1	6.094707e+17	0.3191852	0.1	6.094707e+17	1.622411e-08	0.1
6.366349e+17	0.02311057	0.1	6.366349e+17	0.1681607	0.1	6.366349e+17	0.320284	0.1	6.366349e+17	1.627997e-08	0.1
6.637992e+17	0.02019191	0.1	6.637992e+17	0.1686631	0.1	6.637992e+17	0.3212409	0.1	6.637992e+17	1.632861e-08	0.1
6.909634e+17	0.01764821	0.1	6.909634e+17	0.169101	0.1	6.909634e+17	0.3220749	0.1	6.909634e+17	1.6371e-08	0.1
7.181277e+17	0.0154298	0.1	7.181277e+17	0.1694829	0.1	7.181277e+17	0.3228022	0.1	7.181277e+17	1.640797e-08	0.1
7.452919e+17	0.01349394	0.1	7.452919e+17	0.1698161	0.1	7.452919e+17	0.3234369	0.1	7.452919e+17	1.644023e-08	0.1
7.724562e+17	0.01180379	0.1	7.724562e+17	0.1701071	0.1	7.724562e+17	0.323991	0.1	7.724562e+17	1.64684e-08	0.1
7.996204e+17	0.01032749	0.1	7.996204e+17	0.1703612	0.1	7.996204e+17	0.3244751	0.1	7.996204e+17	1.6493e-08	0.1
