Batch	m_SP	4	W1	Pr1	Pr2	Pr3					
1.140427e-10	0.9885413	0.1	1.140427e-10	0.001498129	0.1	1.140427e-10	0.00114275	0.1	1.140427e-10	0.002851994	0.1
1.813586e-10	0.9818602	0.1	1.813586e-10	0.002385265	0.1	1.813586e-10	0.001808797	0.1	1.813586e-10	0.004514947	0.1
2.77524e-10	0.9724213	0.1	2.77524e-10	0.003654326	0.1	2.77524e-10	0.002749466	0.1	2.77524e-10	0.006864348	0.1
3.965663e-10	0.9609081	0.1	3.965663e-10	0.00522529	0.1	3.965663e-10	0.003896446	0.1	3.965663e-10	0.009730175	0.1
5.305237e-10	0.9481761	0.1	5.305237e-10	0.006989119	0.1	5.305237e-10	0.005164352	0.1	5.305237e-10	0.01289947	0.1
6.744245e-10	0.9347593	0.1	6.744245e-10	0.00887471	0.1	6.744245e-10	0.006499958	0.1	6.744245e-10	0.01623934	0.1
8.183253e-10	0.9216074	0.1	8.183253e-10	0.01074674	0.1	8.183253e-10	0.007808752	0.1	8.183253e-10	0.01951334	0.1
9.622262e-10	0.9087154	0.1	9.622262e-10	0.01260185	0.1	9.622262e-10	0.009091314	0.1	9.622262e-10	0.02272272	0.1
1.106127e-09	0.8960779	0.1	1.106127e-09	0.01443733	0.1	1.106127e-09	0.01034824	0.1	1.106127e-09	0.02586881	0.1
1.267525e-09	0.8821998	0.1	1.267525e-09	0.01647004	0.1	1.267525e-09	0.01172826	0.1	1.267525e-09	0.02932383	0.1
1.440588e-09	0.8676575	0.1	1.440588e-09	0.01861666	0.1	1.440588e-09	0.013174	0.1	1.440588e-09	0.03294425	0.1
1.613651e-09	0.8534562	0.1	1.613651e-09	0.02072713	0.1	1.613651e-09	0.01458558	0.1	1.613651e-09	0.03647983	0.1
1.786714e-09	0.839586	0.1	1.786714e-09	0.02280003	0.1	1.786714e-09	0.01596403	0.1	1.786714e-09	0.03993301	0.1
1.959778e-09	0.8260372	0.1	1.959778e-09	0.02483445	0.1	1.959778e-09	0.01731038	0.1	1.959778e-09	0.04330623	0.1
2.132841e-09	0.8128001	0.1	2.132841e-09	0.0268299	0.1	2.132841e-09	0.0186256	0.1	2.132841e-09	0.04660187	0.1
2.341118e-09	0.7972695	0.1	2.341118e-09	0.02917948	0.1	2.341118e-09	0.02016854	0.1	2.341118e-09	0.05046856	0.1
2.549395e-09	0.7821608	0.1	2.549395e-09	0.03147257	0.1	2.549395e-09	0.02166944	0.1	2.549395e-09	0.05423024	0.1
2.757672e-09	0.7674585	0.1	2.757672e-09	0.03370976	0.1	2.757672e-09	0.02312986	0.1	2.757672e-09	0.05789074	0.1
2.965949e-09	0.7531478	0.1	2.965949e-09	0.03589192	0.1	2.965949e-09	0.02455129	0.1	2.965949e-09	0.06145377	0.1
3.174226e-09	0.7392144	0.1	3.174226e-09	0.03802014	0.1	3.174226e-09	0.02593518	0.1	3.174226e-09	0.06492286	0.1
3.425945e-09	0.722859	0.1	3.425945e-09	0.04052203	0.1	3.425945e-09	0.02755956	0.1	3.425945e-09	0.068995	0.1
3.677664e-09	0.7070119	0.1	3.677664e-09	0.04294928	0.1	3.677664e-09	0.0291334	0.1	3.677664e-09	0.07294059	0.1
3.929383e-09	0.6916513	0.1	3.929383e-09	0.04530436	0.1	3.929383e-09	0.03065888	0.1	3.929383e-09	0.07676507	0.1
4.181102e-09	0.6767566	0.1	4.181102e-09	0.04758977	0.1	4.181102e-09	0.03213806	0.1	4.181102e-09	0.08047357	0.1
4.474583e-09	0.6599529	0.1	4.474583e-09	0.05016971	0.1	4.474583e-09	0.03380679	0.1	4.474583e-09	0.08465736	0.1
4.778503e-09	0.6431598	0.1	4.778503e-09	0.05274939	0.1	4.778503e-09	0.03547445	0.1	4.778503e-09	0.08883853	0.1
5.082424e-09	0.6269555	0.1	5.082424e-09	0.05523958	0.1	5.082424e-09	0.0370836	0.1	5.082424e-09	0.09287307	0.1
5.399256e-09	0.6106591	0.1	5.399256e-09	0.05774468	0.1	5.399256e-09	0.0387019	0.1	5.399256e-09	0.09693057	0.1
5.767732e-09	0.5924324	0.1	5.767732e-09	0.06054716	0.1	5.767732e-09	0.04051187	0.1	5.767732e-09	0.1014687	0.1
6.136209e-09	0.5749442	0.1	6.136209e-09	0.06323653	0.1	6.136209e-09	0.04224849	0.1	6.136209e-09	0.1058229	0.1
6.520539e-09	0.5574465	0.1	6.520539e-09	0.06592773	0.1	6.520539e-09	0.04398606	0.1	6.520539e-09	0.1101795	0.1
6.968279e-09	0.5379616	0.1	6.968279e-09	0.06892481	0.1	6.968279e-09	0.04592095	0.1	6.968279e-09	0.1150309	0.1
7.41602e-09	0.5193855	0.1	7.41602e-09	0.07178228	0.1	7.41602e-09	0.04776559	0.1	7.41602e-09	0.119656	0.1
7.936313e-09	0.498865	0.1	7.936313e-09	0.07493899	0.1	7.936313e-09	0.04980331	0.1	7.936313e-09	0.1247652	0.1
8.474745e-09	0.4787519	0.1	8.474745e-09	0.07803311	0.1	8.474745e-09	0.05180058	0.1	8.474745e-09	0.129773	0.1
9.103718e-09	0.4565939	0.1	9.103718e-09	0.08144186	0.1	9.103718e-09	0.0540009	0.1	9.103718e-09	0.13529	0.1
9.755327e-09	0.4350384	0.1	9.755327e-09	0.08475797	0.1	9.755327e-09	0.0561414	0.1	9.755327e-09	0.1406569	0.1
1.054501e-08	0.4106585	0.1	1.054501e-08	0.0885086	0.1	1.054501e-08	0.05856236	0.1	1.054501e-08	0.146727	0.1
1.14314e-08	0.3853537	0.1	1.14314e-08	0.09240153	0.1	1.14314e-08	0.06107517	0.1	1.14314e-08	0.1530275	0.1
1.242837e-08	0.3592249	0.1	1.242837e-08	0.09642124	0.1	1.242837e-08	0.0636698	0.1	1.242837e-08	0.1595331	0.1
1.360974e-08	0.3310937	0.1	1.360974e-08	0.100749	0.1	1.360974e-08	0.06646327	0.1	1.360974e-08	0.1665372	0.1
1.508596e-08	0.2996964	0.1	1.508596e-08	0.1055792	0.1	1.508596e-08	0.06958108	0.1	1.508596e-08	0.1743546	0.1
1.686657e-08	0.2665496	0.1	1.686657e-08	0.1106786	0.1	1.686657e-08	0.07287261	0.1	1.686657e-08	0.1826075	0.1
1.89932e-08	0.2325849	0.1	1.89932e-08	0.1159038	0.1	1.89932e-08	0.07624535	0.1	1.89932e-08	0.1910641	0.1
2.111983e-08	0.2036463	0.1	2.111983e-08	0.1203558	0.1	2.111983e-08	0.079119	0.1	2.111983e-08	0.1982693	0.1
2.324646e-08	0.1788326	0.1	2.324646e-08	0.1241732	0.1	2.324646e-08	0.08158305	0.1	2.324646e-08	0.2044474	0.1
2.537309e-08	0.1574391	0.1	2.537309e-08	0.1274644	0.1	2.537309e-08	0.08370745	0.1	2.537309e-08	0.209774	0.1
2.749971e-08	0.1389076	0.1	2.749971e-08	0.1303153	0.1	2.749971e-08	0.08554766	0.1	2.749971e-08	0.214388	0.1
2.962634e-08	0.1227897	0.1	2.962634e-08	0.1327949	0.1	2.962634e-08	0.0871482	0.1	2.962634e-08	0.2184011	0.1
3.175297e-08	0.1087211	0.1	3.175297e-08	0.1349592	0.1	3.175297e-08	0.08854523	0.1	3.175297e-08	0.2219039	0.1
3.38796e-08	0.09640338	0.1	3.38796e-08	0.1368542	0.1	3.38796e-08	0.0897684	0.1	3.38796e-08	0.2249708	0.1
3.600622e-08	0.08558934	0.1	3.600622e-08	0.1385179	0.1	3.600622e-08	0.09084225	0.1	3.600622e-08	0.2276633	0.1
3.813285e-08	0.07607287	0.1	3.813285e-08	0.1399819	0.1	3.813285e-08	0.09178725	0.1	3.813285e-08	0.2300327	0.1
4.025948e-08	0.06768073	0.1	4.025948e-08	0.141273	0.1	4.025948e-08	0.0926206	0.1	4.025948e-08	0.2321222	0.1
4.24713e-08	0.05998799	0.1	4.24713e-08	0.1424564	0.1	4.24713e-08	0.0933845	0.1	4.24713e-08	0.2340376	0.1
