Batch	m_SP	4	W1	Pr1	Pr2	Pr3					
0.02236391	0.9845522	0.1	0.02236391	0.003589586	0.1	0.02236391	0.003982269	0.1	0.02236391	0.0001499863	0.1
0.04040128	0.9723513	0.1	0.04040128	0.006426436	0.1	0.04040128	0.007127443	0.1	0.04040128	0.0002684455	0.1
0.07132247	0.9519542	0.1	0.07132247	0.011169	0.1	0.07132247	0.01238545	0.1	0.07132247	0.0004664822	0.1
0.1228578	0.9193454	0.1	0.1228578	0.01875089	0.1	0.1228578	0.02079139	0.1	0.1228578	0.0007830818	0.1
0.2259285	0.8588902	0.1	0.2259285	0.03280743	0.1	0.2259285	0.03637567	0.1	0.2259285	0.001370045	0.1
0.3669944	0.7851443	0.1	0.3669944	0.04995416	0.1	0.3669944	0.055386	0.1	0.3669944	0.002086046	0.1
0.5521171	0.7014637	0.1	0.5521171	0.06941083	0.1	0.5521171	0.07695733	0.1	0.5521171	0.002898505	0.1
0.8121455	0.6037522	0.1	0.8121455	0.09212987	0.1	0.8121455	0.1021456	0.1	0.8121455	0.003847191	0.1
1.072174	0.523842	0.1	1.072174	0.1107099	0.1	1.072174	0.122745	0.1	1.072174	0.004623043	0.1
1.34273	0.4550811	0.1	1.34273	0.1266976	0.1	1.34273	0.1404703	0.1	1.34273	0.005290645	0.1
1.655399	0.3896284	0.1	1.655399	0.141916	0.1	1.655399	0.1573428	0.1	1.655399	0.005926127	0.1
1.968068	0.3357619	0.1	1.968068	0.1544406	0.1	1.968068	0.1712286	0.1	1.968068	0.00644912	0.1
2.280737	0.2909014	0.1	2.280737	0.1648712	0.1	2.280737	0.1827928	0.1	2.280737	0.006884672	0.1
2.593405	0.2531707	0.1	2.593405	0.173644	0.1	2.593405	0.1925191	0.1	2.593405	0.007251002	0.1
2.906074	0.2211722	0.1	2.906074	0.181084	0.1	2.906074	0.2007678	0.1	2.906074	0.007561677	0.1
3.218743	0.1938436	0.1	3.218743	0.1874382	0.1	3.218743	0.2078126	0.1	3.218743	0.007827011	0.1
3.531412	0.1703629	0.1	3.531412	0.1928977	0.1	3.531412	0.2138655	0.1	3.531412	0.008054987	0.1
3.84408	0.150084	0.1	3.84408	0.1976128	0.1	3.84408	0.219093	0.1	3.84408	0.008251875	0.1
4.156749	0.1324923	0.1	4.156749	0.2017031	0.1	4.156749	0.2236278	0.1	4.156749	0.008422674	0.1
4.469418	0.1171726	0.1	4.469418	0.2052651	0.1	4.469418	0.227577	0.1	4.469418	0.008571413	0.1
4.782086	0.1037866	0.1	4.782086	0.2083775	0.1	4.782086	0.2310276	0.1	4.782086	0.008701379	0.1
5.094755	0.09205586	0.1	5.094755	0.211105	0.1	5.094755	0.2340516	0.1	5.094755	0.008815273	0.1
5.407424	0.08174922	0.1	5.407424	0.2135014	0.1	5.407424	0.2367085	0.1	5.407424	0.00891534	0.1
5.720093	0.07267331	0.1	5.720093	0.2156117	0.1	5.720093	0.2390481	0.1	5.720093	0.009003459	0.1
6.032761	0.06466525	0.1	6.032761	0.2174736	0.1	6.032761	0.2411124	0.1	6.032761	0.009081209	0.1
6.357944	0.05732132	0.1	6.357944	0.2191812	0.1	6.357944	0.2430055	0.1	6.357944	0.009152512	0.1
6.733184	0.04992553	0.1	6.733184	0.2209008	0.1	6.733184	0.244912	0.1	6.733184	0.009224318	0.1
7.108423	0.04352324	0.1	7.108423	0.2223894	0.1	7.108423	0.2465624	0.1	7.108423	0.009286478	0.1
7.483662	0.03797166	0.1	7.483662	0.2236802	0.1	7.483662	0.2479935	0.1	7.483662	0.009340379	0.1
7.858902	0.0331507	0.1	7.858902	0.2248011	0.1	7.858902	0.2492363	0.1	7.858902	0.009387186	0.1
8.234141	0.02895889	0.1	8.234141	0.2257758	0.1	8.234141	0.2503169	0.1	8.234141	0.009427884	0.1
8.60938	0.02531012	0.1	8.60938	0.2266241	0.1	8.60938	0.2512574	0.1	8.60938	0.00946331	0.1
8.98462	0.02213097	0.1	8.98462	0.2273633	0.1	8.98462	0.252077	0.1	8.98462	0.009494177	0.1
9.359859	0.01935868	0.1	9.359859	0.2280079	0.1	9.359859	0.2527916	0.1	9.359859	0.009521093	0.1
9.735098	0.01693943	0.1	9.735098	0.2285704	0.1	9.735098	0.2534153	0.1	9.735098	0.009544581	0.1
10.11034	0.01482691	0.1	10.11034	0.2290616	0.1	10.11034	0.2539598	0.1	10.11034	0.009565092	0.1
10.48558	0.01298121	0.1	10.48558	0.2294907	0.1	10.48558	0.2544356	0.1	10.48558	0.009583012	0.1
10.86082	0.01136783	0.1	10.86082	0.2298659	0.1	10.86082	0.2548515	0.1	10.86082	0.009598676	0.1
