Batch	m_SP	5	N7a_L	N1a_L	Nphln	Flvln	Azln							
2.150368e-06	0.9884653634367999	0.1	2.150368e-06	5.75307152e-07	0.1	2.150368e-06	0.000635631	0.1	2.150368e-06	1.036867e-07	0.1	2.150368e-06	0.005131244	0.1
3.945189e-06	0.9789897854639	0.1	3.945189e-06	1.047918439e-06	0.1	3.945189e-06	0.00115785	0.1	3.945189e-06	1.888647e-07	0.1	3.945189e-06	0.00934653	0.1
7.534833e-06	0.9604410846869001	0.1	7.534833e-06	1.9730597699999998e-06	0.1	7.534833e-06	0.002180098	0.1	7.534833e-06	3.556015e-07	0.1	7.534833e-06	0.01759799	0.1
1.399619e-05	0.9283468342307	0.1	1.399619e-05	3.5738025599999995e-06	0.1	1.399619e-05	0.003948861	0.1	1.399619e-05	6.441009e-07	0.1	1.399619e-05	0.03187524	0.1
2.548305e-05	0.8750822638983	0.1	2.548305e-05	6.2304497e-06	0.1	2.548305e-05	0.006884361	0.1	2.548305e-05	1.122904e-06	0.1	2.548305e-05	0.05557024	0.1
4.168285e-05	0.8072655554646	0.1	4.168285e-05	9.612901169999999e-06	0.1	4.168285e-05	0.01062185	0.1	4.168285e-05	1.732518e-06	0.1	4.168285e-05	0.08573879	0.1
6.524754e-05	0.7214357834785	0.1	6.524754e-05	1.3893783870000001e-05	0.1	6.524754e-05	0.01535207	0.1	6.524754e-05	2.504055e-06	0.1	6.524754e-05	0.1239206	0.1
9.915287e-05	0.6190587505546	0.1	9.915287e-05	1.8999980800000003e-05	0.1	9.915287e-05	0.02099424	0.1	9.915287e-05	3.424337e-06	0.1	9.915287e-05	0.1694635	0.1
0.0001356434	0.5300178682221001	0.1	0.0001356434	2.3441019299999998e-05	0.1	0.0001356434	0.02590142	0.1	0.0001356434	4.224738e-06	0.1	0.0001356434	0.2090737	0.1
0.0001721339	0.4574018957762	0.1	0.0001721339	2.70628374e-05	0.1	0.0001721339	0.02990341	0.1	0.0001721339	4.877494e-06	0.1	0.0001721339	0.2413772	0.1
0.0002130729	0.39070780681320005	0.1	0.0002130729	3.0389301900000005e-05	0.1	0.0002130729	0.03357903	0.1	0.0002130729	5.477017e-06	0.1	0.0002130729	0.2710464	0.1
0.0002569777	0.3324025789674	0.1	0.0002569777	3.32973552e-05	0.1	0.0002569777	0.03679233	0.1	0.0002569777	6.001132e-06	0.1	0.0002569777	0.2969837	0.1
