Batch	m_SP	4	W1	Pr1	Pr2	Pr3					
0.001199319	0.985916	0.1	0.001199319	0.003307536	0.1	0.001199319	0.003395028	0.1	0.001199319	0.0003333615	0.1
0.002313628	0.9730936	0.1	0.002313628	0.006324686	0.1	0.002313628	0.006485682	0.1	0.002313628	0.0006368401	0.1
0.004319384	0.9506322	0.1	0.004319384	0.01160992	0.1	0.004319384	0.01189968	0.1	0.004319384	0.001168453	0.1
0.007885173	0.91256	0.1	0.007885173	0.02056841	0.1	0.007885173	0.02107642	0.1	0.007885173	0.002069539	0.1
0.0141253	0.8511429	0.1	0.0141253	0.03502004	0.1	0.0141253	0.03588012	0.1	0.0141253	0.003523149	0.1
0.02303977	0.7733627	0.1	0.02303977	0.05332195	0.1	0.02303977	0.05462791	0.1	0.02303977	0.005364038	0.1
0.03405837	0.6905992	0.1	0.03405837	0.07279643	0.1	0.03405837	0.07457683	0.1	0.03405837	0.007322869	0.1
0.04777118	0.6040186	0.1	0.04777118	0.0931691	0.1	0.04777118	0.09544583	0.1	0.04777118	0.009372045	0.1
0.06328014	0.5231194	0.1	0.06328014	0.1122049	0.1	0.06328014	0.1149454	0.1	0.06328014	0.01128675	0.1
0.0787891	0.4561367	0.1	0.0787891	0.1279661	0.1	0.0787891	0.1310906	0.1	0.0787891	0.01287209	0.1
0.09618403	0.393778	0.1	0.09618403	0.1426393	0.1	0.09618403	0.1461213	0.1	0.09618403	0.01434798	0.1
0.1148363	0.3385436	0.1	0.1148363	0.1556361	0.1	0.1148363	0.1594347	0.1	0.1148363	0.01565526	0.1
0.1334885	0.2926838	0.1	0.1334885	0.1664271	0.1	0.1334885	0.1704885	0.1	0.1334885	0.01674066	0.1
0.1521408	0.2542161	0.1	0.1521408	0.1754786	0.1	0.1521408	0.1797606	0.1	0.1521408	0.01765111	0.1
0.170793	0.2216713	0.1	0.170793	0.1831365	0.1	0.170793	0.1876051	0.1	0.170793	0.01842138	0.1
0.1894452	0.1939371	0.1	0.1894452	0.1896625	0.1	0.1894452	0.19429	0.1	0.1894452	0.01907779	0.1
0.2080975	0.1701561	0.1	0.2080975	0.1952582	0.1	0.2080975	0.2000221	0.1	0.2080975	0.01964063	0.1
0.2267497	0.1496568	0.1	0.2267497	0.2000818	0.1	0.2267497	0.2049631	0.1	0.2267497	0.02012581	0.1
0.245402	0.1319054	0.1	0.245402	0.2042587	0.1	0.245402	0.2092418	0.1	0.245402	0.02054594	0.1
0.2640542	0.1164729	0.1	0.2640542	0.20789	0.1	0.2640542	0.2129616	0.1	0.2640542	0.02091119	0.1
0.2827065	0.1030103	0.1	0.2827065	0.2110578	0.1	0.2827065	0.2162066	0.1	0.2827065	0.02122982	0.1
0.3013587	0.09123097	0.1	0.3013587	0.2138295	0.1	0.3013587	0.2190458	0.1	0.3013587	0.02150862	0.1
0.3200109	0.08089739	0.1	0.3200109	0.216261	0.1	0.3200109	0.2215366	0.1	0.3200109	0.02175319	0.1
0.3386632	0.07181129	0.1	0.3386632	0.218399	0.1	0.3386632	0.2237266	0.1	0.3386632	0.02196824	0.1
0.3573154	0.06380596	0.1	0.3573154	0.2202827	0.1	0.3573154	0.2256562	0.1	0.3573154	0.02215771	0.1
0.3759677	0.05674028	0.1	0.3759677	0.2219453	0.1	0.3759677	0.2273593	0.1	0.3759677	0.02232494	0.1
0.3946199	0.05049418	0.1	0.3946199	0.223415	0.1	0.3946199	0.2288648	0.1	0.3946199	0.02247277	0.1
0.4132722	0.04496491	0.1	0.4132722	0.2247161	0.1	0.4132722	0.2301976	0.1	0.4132722	0.02260363	0.1
0.4319244	0.04006421	0.1	0.4319244	0.2258692	0.1	0.4319244	0.2313788	0.1	0.4319244	0.02271962	0.1
0.4505766	0.03571589	0.1	0.4505766	0.2268924	0.1	0.4505766	0.2324269	0.1	0.4505766	0.02282254	0.1
0.4692289	0.03185397	0.1	0.4692289	0.2278011	0.1	0.4692289	0.2333578	0.1	0.4692289	0.02291394	0.1
0.4916137	0.02778111	0.1	0.4916137	0.2287595	0.1	0.4916137	0.2343395	0.1	0.4916137	0.02301034	0.1
0.5139986	0.02424125	0.1	0.5139986	0.2295924	0.1	0.5139986	0.2351927	0.1	0.5139986	0.02309412	0.1
0.5363835	0.02116172	0.1	0.5363835	0.230317	0.1	0.5363835	0.235935	0.1	0.5363835	0.023167	0.1
0.5587683	0.01848046	0.1	0.5587683	0.2309479	0.1	0.5587683	0.2365813	0.1	0.5587683	0.02323046	0.1
0.5811532	0.0161443	0.1	0.5811532	0.2314976	0.1	0.5811532	0.2371444	0.1	0.5811532	0.02328576	0.1
0.6035381	0.01410755	0.1	0.6035381	0.2319769	0.1	0.6035381	0.2376353	0.1	0.6035381	0.02333396	0.1
0.6259229	0.01233087	0.1	0.6259229	0.2323949	0.1	0.6259229	0.2380635	0.1	0.6259229	0.02337601	0.1
0.6483078	0.01078033	0.1	0.6483078	0.2327598	0.1	0.6483078	0.2384373	0.1	0.6483078	0.02341271	0.1
