Batch	m_SP	4	W1	Pr1	Pr2	Pr3					
7.438483e-07	0.9867499	0.1	7.438483e-07	0.003155893	0.1	7.438483e-07	0.003230924	0.1	7.438483e-07	0.0001416842	0.1
9.777237e-07	0.9826289	0.1	9.777237e-07	0.004153893	0.1	9.777237e-07	0.004234884	0.1	9.777237e-07	0.000185725	0.1
1.211599e-06	0.9785313	0.1	1.211599e-06	0.005150601	0.1	1.211599e-06	0.005232936	0.1	1.211599e-06	0.0002295104	0.1
1.445475e-06	0.9744574	0.1	1.445475e-06	0.006144663	0.1	1.445475e-06	0.00622503	0.1	1.445475e-06	0.0002730372	0.1
1.67935e-06	0.9704076	0.1	1.67935e-06	0.007135123	0.1	1.67935e-06	0.007211143	0.1	1.67935e-06	0.0003163037	0.1
1.913225e-06	0.966382	0.1	1.913225e-06	0.008121301	0.1	1.913225e-06	0.008191278	0.1	1.913225e-06	0.0003593093	0.1
2.147101e-06	0.9623806	0.1	2.147101e-06	0.009102726	0.1	2.147101e-06	0.00916545	0.1	2.147101e-06	0.0004020543	0.1
2.380976e-06	0.9584034	0.1	2.380976e-06	0.01007907	0.1	2.380976e-06	0.01013369	0.1	2.380976e-06	0.0004445396	0.1
2.663658e-06	0.9536284	0.1	2.663658e-06	0.01125207	0.1	2.663658e-06	0.0112961	0.1	2.663658e-06	0.0004955459	0.1
2.946339e-06	0.9488884	0.1	2.946339e-06	0.01241707	0.1	2.946339e-06	0.01244996	0.1	2.946339e-06	0.0005461775	0.1
3.22902e-06	0.9441832	0.1	3.22902e-06	0.01357395	0.1	3.22902e-06	0.01359534	0.1	3.22902e-06	0.0005964374	0.1
3.571387e-06	0.9385305	0.1	3.571387e-06	0.01496413	0.1	3.571387e-06	0.01497132	0.1	3.571387e-06	0.0006568164	0.1
3.913754e-06	0.9329278	0.1	3.913754e-06	0.01634228	0.1	3.913754e-06	0.01633513	0.1	3.913754e-06	0.0007166614	0.1
4.285588e-06	0.9268988	0.1	4.285588e-06	0.01782546	0.1	4.285588e-06	0.0178027	0.1	4.285588e-06	0.0007810598	0.1
