Batch	m_SP	4	W1	Pr1	Pr2	Pr3					
0.0001798435	0.9886931	0.1	0.0001798435	0.002667131	0.1	0.0001798435	0.00293337	0.1	0.0001798435	3.923073e-05	0.1
0.0002414015	0.9848652	0.1	0.0002414015	0.003575063	0.1	0.0002414015	0.003926168	0.1	0.0002414015	5.250937e-05	0.1
0.0003522059	0.9780306	0.1	0.0003522059	0.005196142	0.1	0.0003522059	0.005698771	0.1	0.0003522059	7.621788e-05	0.1
0.0005491916	0.966054	0.1	0.0005491916	0.00803685	0.1	0.0005491916	0.008805004	0.1	0.0005491916	0.0001177636	0.1
0.0008939166	0.9456146	0.1	0.0008939166	0.01288481	0.1	0.0008939166	0.01410611	0.1	0.0008939166	0.0001886657	0.1
0.001484874	0.9120399	0.1	0.001484874	0.02084829	0.1	0.001484874	0.02281395	0.1	0.001484874	0.0003051328	0.1
0.002469802	0.8598673	0.1	0.002469802	0.03322298	0.1	0.002469802	0.03634531	0.1	0.002469802	0.0004861144	0.1
0.004079768	0.7835202	0.1	0.004079768	0.05133156	0.1	0.004079768	0.05614652	0.1	0.004079768	0.0007509549	0.1
0.006283564	0.6939155	0.1	0.006283564	0.07258466	0.1	0.006283564	0.07938617	0.1	0.006283564	0.001061785	0.1
0.009143715	0.5977621	0.1	0.009143715	0.09539103	0.1	0.009143715	0.1043243	0.1	0.009143715	0.001395331	0.1
0.01200387	0.5190148	0.1	0.01200387	0.1140689	0.1	0.01200387	0.124748	0.1	0.01200387	0.001668498	0.1
0.01509723	0.4487435	0.1	0.01509723	0.1307364	0.1	0.01509723	0.1429734	0.1	0.01509723	0.001912262	0.1
0.01854043	0.3844675	0.1	0.01854043	0.1459818	0.1	0.01854043	0.1596439	0.1	0.01854043	0.002135229	0.1
0.02198362	0.3315047	0.1	0.02198362	0.1585439	0.1	0.02198362	0.1733802	0.1	0.02198362	0.002318951	0.1
0.02542681	0.2873523	0.1	0.02542681	0.1690163	0.1	0.02542681	0.1848314	0.1	0.02542681	0.002472112	0.1
0.02887001	0.2501854	0.1	0.02887001	0.1778319	0.1	0.02887001	0.1944709	0.1	0.02887001	0.00260104	0.1
0.0323132	0.2186422	0.1	0.0323132	0.1853135	0.1	0.0323132	0.2026519	0.1	0.0323132	0.00271046	0.1
0.03575639	0.1916858	0.1	0.03575639	0.1917072	0.1	0.03575639	0.2096433	0.1	0.03575639	0.002803969	0.1
0.03919959	0.1685124	0.1	0.03919959	0.1972037	0.1	0.03919959	0.2156535	0.1	0.03919959	0.002884355	0.1
0.04264278	0.1484895	0.1	0.04264278	0.2019528	0.1	0.04264278	0.2208465	0.1	0.04264278	0.002953812	0.1
0.04608597	0.1311128	0.1	0.04608597	0.2060744	0.1	0.04608597	0.2253533	0.1	0.04608597	0.003014091	0.1
0.04952916	0.1159749	0.1	0.04952916	0.2096649	0.1	0.04952916	0.2292795	0.1	0.04952916	0.003066603	0.1
0.05297236	0.1027435	0.1	0.05297236	0.2128032	0.1	0.05297236	0.2327111	0.1	0.05297236	0.003112501	0.1
0.05641555	0.091145	0.1	0.05641555	0.2155542	0.1	0.05641555	0.2357193	0.1	0.05641555	0.003152735	0.1
0.05985874	0.08095193	0.1	0.05985874	0.2179719	0.1	0.05985874	0.2383629	0.1	0.05985874	0.003188094	0.1
0.06330194	0.07197398	0.1	0.06330194	0.2201014	0.1	0.06330194	0.2406914	0.1	0.06330194	0.003219237	0.1
0.06674513	0.06405073	0.1	0.06674513	0.2219806	0.1	0.06674513	0.2427464	0.1	0.06674513	0.003246722	0.1
0.07060192	0.05626082	0.1	0.07060192	0.2238283	0.1	0.07060192	0.2447667	0.1	0.07060192	0.003273745	0.1
0.07473445	0.04901056	0.1	0.07473445	0.225548	0.1	0.07473445	0.2466472	0.1	0.07473445	0.003298895	0.1
0.07886698	0.04273244	0.1	0.07886698	0.2270371	0.1	0.07886698	0.2482754	0.1	0.07886698	0.003320673	0.1
0.08299951	0.03728711	0.1	0.08299951	0.2283286	0.1	0.08299951	0.2496877	0.1	0.08299951	0.003339563	0.1
0.08713204	0.03255734	0.1	0.08713204	0.2294505	0.1	0.08713204	0.2509144	0.1	0.08713204	0.00335597	0.1
0.09126457	0.02844398	0.1	0.09126457	0.2304261	0.1	0.09126457	0.2519813	0.1	0.09126457	0.003370238	0.1
0.0953971	0.02486283	0.1	0.0953971	0.2312755	0.1	0.0953971	0.2529101	0.1	0.0953971	0.003382661	0.1
0.09952963	0.02174208	0.1	0.09952963	0.2320157	0.1	0.09952963	0.2537194	0.1	0.09952963	0.003393487	0.1
0.1036622	0.01902031	0.1	0.1036622	0.2326613	0.1	0.1036622	0.2544254	0.1	0.1036622	0.003402928	0.1
0.1077947	0.01664482	0.1	0.1077947	0.2332247	0.1	0.1077947	0.2550415	0.1	0.1077947	0.003411169	0.1
0.1119272	0.01457025	0.1	0.1119272	0.2337168	0.1	0.1119272	0.2555795	0.1	0.1119272	0.003418365	0.1
0.1160597	0.01275749	0.1	0.1160597	0.2341468	0.1	0.1160597	0.2560497	0.1	0.1160597	0.003424653	0.1
0.1201923	0.01117275	0.1	0.1201923	0.2345226	0.1	0.1201923	0.2564607	0.1	0.1201923	0.003430151	0.1
