Batch	m_SP	4	W1	Pr1	Pr2	Pr3					
0.001405385	0.9841174	0.1	0.001405385	0.003753355	0.1	0.001405385	0.003879802	0.1	0.001405385	0.0003021779	0.1
0.002710847	0.9696985	0.1	0.002710847	0.007166598	0.1	0.002710847	0.007401758	0.1	0.002710847	0.0005764921	0.1
0.00506068	0.9445268	0.1	0.00506068	0.01312526	0.1	0.00506068	0.01355021	0.1	0.00506068	0.001055376	0.1
0.00923816	0.9021111	0.1	0.00923816	0.02316594	0.1	0.00923816	0.02391069	0.1	0.00923816	0.001862322	0.1
0.01648752	0.8348853	0.1	0.01648752	0.0390797	0.1	0.01648752	0.04033131	0.1	0.01648752	0.003141272	0.1
0.02677813	0.7513145	0.1	0.02677813	0.05886265	0.1	0.02677813	0.06074435	0.1	0.02677813	0.004731181	0.1
0.04273098	0.6436326	0.1	0.04273098	0.08435319	0.1	0.04273098	0.08704679	0.1	0.04273098	0.006779795	0.1
0.06009938	0.549337	0.1	0.06009938	0.1066749	0.1	0.06009938	0.1100795	0.1	0.06009938	0.00857374	0.1
0.07746778	0.4728304	0.1	0.07746778	0.1247856	0.1	0.07746778	0.128767	0.1	0.07746778	0.01002925	0.1
0.09483618	0.4097972	0.1	0.09483618	0.1397069	0.1	0.09483618	0.1441636	0.1	0.09483618	0.01122844	0.1
0.1122046	0.357205	0.1	0.1122046	0.1521566	0.1	0.1122046	0.1570098	0.1	0.1122046	0.01222899	0.1
0.129573	0.3128602	0.1	0.129573	0.1626539	0.1	0.129573	0.1678414	0.1	0.129573	0.01307264	0.1
0.1483501	0.2723274	0.1	0.1483501	0.1722489	0.1	0.1483501	0.177742	0.1	0.1483501	0.01384376	0.1
0.1692404	0.2344684	0.1	0.1692404	0.1812109	0.1	0.1692404	0.1869894	0.1	0.1692404	0.01456402	0.1
0.1901307	0.2027112	0.1	0.1901307	0.1887285	0.1	0.1901307	0.1947465	0.1	0.1901307	0.01516819	0.1
0.211021	0.1758681	0.1	0.211021	0.1950828	0.1	0.211021	0.2013032	0.1	0.211021	0.01567887	0.1
0.2319113	0.1530318	0.1	0.2319113	0.2004886	0.1	0.2319113	0.2068812	0.1	0.2319113	0.01611332	0.1
0.2528016	0.1334975	0.1	0.2528016	0.2051128	0.1	0.2528016	0.2116527	0.1	0.2528016	0.01648496	0.1
0.2736919	0.116709	0.1	0.2736919	0.209087	0.1	0.2736919	0.2157534	0.1	0.2736919	0.01680435	0.1
0.2945822	0.1022223	0.1	0.2945822	0.2125163	0.1	0.2945822	0.219292	0.1	0.2945822	0.01707996	0.1
0.3154724	0.08967819	0.1	0.3154724	0.2154858	0.1	0.3154724	0.222356	0.1	0.3154724	0.01731861	0.1
0.3363627	0.07878343	0.1	0.3363627	0.2180648	0.1	0.3363627	0.2250172	0.1	0.3363627	0.01752588	0.1
0.357253	0.06929642	0.1	0.357253	0.2203105	0.1	0.357253	0.2273345	0.1	0.357253	0.01770636	0.1
0.3781433	0.06101644	0.1	0.3781433	0.2222706	0.1	0.3781433	0.2293569	0.1	0.3781433	0.01786389	0.1
0.3990336	0.05377556	0.1	0.3990336	0.2239847	0.1	0.3990336	0.2311256	0.1	0.3990336	0.01800164	0.1
0.4199239	0.04743238	0.1	0.4199239	0.2254862	0.1	0.4199239	0.232675	0.1	0.4199239	0.01812232	0.1
0.4408142	0.04186714	0.1	0.4408142	0.2268036	0.1	0.4408142	0.2340343	0.1	0.4408142	0.0182282	0.1
0.4617045	0.03697793	0.1	0.4617045	0.227961	0.1	0.4617045	0.2352286	0.1	0.4617045	0.01832121	0.1
0.4825947	0.03267758	0.1	0.4825947	0.228979	0.1	0.4825947	0.236279	0.1	0.4825947	0.01840303	0.1
0.503485	0.02889128	0.1	0.503485	0.2298753	0.1	0.503485	0.2372038	0.1	0.503485	0.01847506	0.1
0.5243753	0.02555454	0.1	0.5243753	0.2306652	0.1	0.5243753	0.2380189	0.1	0.5243753	0.01853854	0.1
0.5452656	0.02261164	0.1	0.5452656	0.2313618	0.1	0.5452656	0.2387377	0.1	0.5452656	0.01859453	0.1
0.5661559	0.02001427	0.1	0.5661559	0.2319767	0.1	0.5661559	0.2393721	0.1	0.5661559	0.01864394	0.1
0.5870462	0.01772042	0.1	0.5870462	0.2325197	0.1	0.5870462	0.2399324	0.1	0.5870462	0.01868758	0.1
0.6079365	0.01569352	0.1	0.6079365	0.2329995	0.1	0.6079365	0.2404275	0.1	0.6079365	0.01872614	0.1
0.6288268	0.01390163	0.1	0.6288268	0.2334236	0.1	0.6288268	0.2408652	0.1	0.6288268	0.01876023	0.1
0.649717	0.01231681	0.1	0.649717	0.2337988	0.1	0.649717	0.2412523	0.1	0.649717	0.01879038	0.1
0.6706073	0.01091462	0.1	0.6706073	0.2341307	0.1	0.6706073	0.2415948	0.1	0.6706073	0.01881706	0.1
