Batch	m_SP	4	W1	Pr1	Pr2	Pr3					
2.487778e-10	0.985234	0.1	2.487778e-10	0.001981873	0.1	2.487778e-10	0.001536783	0.1	2.487778e-10	0.003548031	0.1
3.804588e-10	0.9775345	0.1	3.804588e-10	0.00304095	0.1	3.804588e-10	0.002337632	0.1	3.804588e-10	0.005398148	0.1
5.420551e-10	0.9681959	0.1	5.420551e-10	0.004346191	0.1	5.420551e-10	0.003308579	0.1	5.420551e-10	0.007642168	0.1
7.173458e-10	0.9582026	0.1	7.173458e-10	0.005765409	0.1	7.173458e-10	0.004347167	0.1	7.173458e-10	0.01004354	0.1
9.13178e-10	0.9472055	0.1	9.13178e-10	0.007350844	0.1	9.13178e-10	0.005489631	0.1	9.13178e-10	0.01268616	0.1
1.10901e-09	0.9363834	0.1	1.10901e-09	0.008932216	0.1	1.10901e-09	0.00661352	0.1	1.10901e-09	0.01528679	0.1
1.304842e-09	0.9257341	0.1	1.304842e-09	0.01050615	0.1	1.304842e-09	0.007719118	0.1	1.304842e-09	0.01784589	0.1
1.500675e-09	0.9152553	0.1	1.500675e-09	0.0120699	0.1	1.500675e-09	0.008806726	0.1	1.500675e-09	0.02036405	0.1
1.704587e-09	0.9045227	0.1	1.704587e-09	0.01368496	0.1	1.704587e-09	0.009920438	0.1	1.704587e-09	0.02294325	0.1
1.940822e-09	0.8923123	0.1	1.940822e-09	0.0155366	0.1	1.940822e-09	0.01118722	0.1	1.940822e-09	0.02587758	0.1
2.177057e-09	0.880337	0.1	2.177057e-09	0.01736513	0.1	2.177057e-09	0.01242937	0.1	2.177057e-09	0.02875544	0.1
2.413292e-09	0.8685916	0.1	2.413292e-09	0.01916876	0.1	2.413292e-09	0.01364749	0.1	2.413292e-09	0.03157808	0.1
2.649527e-09	0.8570707	0.1	2.649527e-09	0.02094623	0.1	2.649527e-09	0.01484216	0.1	2.649527e-09	0.03434679	0.1
2.885762e-09	0.8457689	0.1	2.885762e-09	0.02269666	0.1	2.885762e-09	0.01601399	0.1	2.885762e-09	0.03706284	0.1
3.160442e-09	0.8328964	0.1	3.160442e-09	0.02469721	0.1	3.160442e-09	0.01734855	0.1	3.160442e-09	0.04015639	0.1
3.444733e-09	0.819869	0.1	3.444733e-09	0.02672797	0.1	3.444733e-09	0.01869905	0.1	3.444733e-09	0.04328716	0.1
3.729024e-09	0.8071334	0.1	3.729024e-09	0.02871817	0.1	3.729024e-09	0.02001921	0.1	3.729024e-09	0.04634783	0.1
4.013314e-09	0.7946807	0.1	4.013314e-09	0.03066798	0.1	4.013314e-09	0.02130996	0.1	4.013314e-09	0.0493405	0.1
4.297605e-09	0.7825024	0.1	4.297605e-09	0.03257781	0.1	4.297605e-09	0.02257222	0.1	4.297605e-09	0.05226723	0.1
4.641452e-09	0.7681278	0.1	4.641452e-09	0.03483517	0.1	4.641452e-09	0.02406206	0.1	4.641452e-09	0.05572181	0.1
4.985299e-09	0.7541283	0.1	4.985299e-09	0.03703615	0.1	4.985299e-09	0.02551298	0.1	4.985299e-09	0.05908622	0.1
5.329146e-09	0.7404905	0.1	5.329146e-09	0.03918216	0.1	5.329146e-09	0.02692638	0.1	5.329146e-09	0.06236373	0.1
