Batch	m_SP	4	W1	Pr1	Pr2	Pr3					
0.001653913	0.9881533	0.1	0.001653913	0.002751064	0.1	0.001653913	0.003140102	0.1	0.001653913	2.651993e-05	0.1
0.002895149	0.9793986	0.1	0.002895149	0.004788587	0.1	0.002895149	0.005460352	0.1	0.002895149	4.611631e-05	0.1
0.005377621	0.9622335	0.1	0.005377621	0.008783541	0.1	0.005377621	0.01000965	0.1	0.005377621	8.45388e-05	0.1
0.009790905	0.9328048	0.1	0.009790905	0.01563267	0.1	0.009790905	0.01780917	0.1	0.009790905	0.000150412	0.1
0.01690361	0.8881074	0.1	0.01690361	0.02603537	0.1	0.01690361	0.02965536	0.1	0.01690361	0.0002504626	0.1
0.02799492	0.8244421	0.1	0.02799492	0.04085261	0.1	0.02799492	0.04652865	0.1	0.02799492	0.0003929711	0.1
0.0454241	0.7370173	0.1	0.0454241	0.06119953	0.1	0.0454241	0.06969892	0.1	0.0454241	0.0005886627	0.1
0.06839803	0.6406723	0.1	0.06839803	0.08362251	0.1	0.06839803	0.09523334	0.1	0.06839803	0.0008043214	0.1
0.09506845	0.5494541	0.1	0.09506845	0.1048523	0.1	0.09506845	0.119409	0.1	0.09506845	0.001008504	0.1
0.1217389	0.4749835	0.1	0.1217389	0.1221843	0.1	0.1217389	0.139146	0.1	0.1217389	0.001175199	0.1
0.1484093	0.4132986	0.1	0.1484093	0.1365406	0.1	0.1484093	0.1554944	0.1	0.1484093	0.001313275	0.1
0.1761497	0.3596909	0.1	0.1761497	0.1490171	0.1	0.1761497	0.1697021	0.1	0.1761497	0.00143327	0.1
0.2081699	0.3082673	0.1	0.2081699	0.1609852	0.1	0.2081699	0.183331	0.1	0.2081699	0.001548377	0.1
0.2401902	0.2656318	0.1	0.2401902	0.1709081	0.1	0.2401902	0.1946307	0.1	0.2401902	0.001643812	0.1
0.2722105	0.2299294	0.1	0.2722105	0.1792173	0.1	0.2722105	0.2040929	0.1	0.2722105	0.001723728	0.1
0.3042307	0.1997832	0.1	0.3042307	0.1862334	0.1	0.3042307	0.2120826	0.1	0.3042307	0.001791208	0.1
0.336251	0.174149	0.1	0.336251	0.1921994	0.1	0.336251	0.2188765	0.1	0.336251	0.001848587	0.1
0.3682713	0.1522213	0.1	0.3682713	0.1973028	0.1	0.3682713	0.224688	0.1	0.3682713	0.00189767	0.1
0.4002915	0.1333682	0.1	0.4002915	0.2016906	0.1	0.4002915	0.2296847	0.1	0.4002915	0.001939871	0.1
0.4323118	0.1170874	0.1	0.4323118	0.2054797	0.1	0.4323118	0.2339996	0.1	0.4323118	0.001976314	0.1
0.4643321	0.1029747	0.1	0.4643321	0.2087643	0.1	0.4643321	0.2377399	0.1	0.4643321	0.002007904	0.1
0.4963523	0.09070107	0.1	0.4963523	0.2116208	0.1	0.4963523	0.2409928	0.1	0.4963523	0.002035377	0.1
0.5283726	0.07999646	0.1	0.5283726	0.2141121	0.1	0.5283726	0.2438298	0.1	0.5283726	0.002059338	0.1
0.5603929	0.07063704	0.1	0.5603929	0.2162904	0.1	0.5603929	0.2463104	0.1	0.5603929	0.002080288	0.1
0.5924131	0.06243596	0.1	0.5924131	0.2181991	0.1	0.5924131	0.2484839	0.1	0.5924131	0.002098646	0.1
0.6244334	0.05523616	0.1	0.6244334	0.2198748	0.1	0.6244334	0.2503921	0.1	0.6244334	0.002114762	0.1
0.6564536	0.04890482	0.1	0.6564536	0.2213483	0.1	0.6564536	0.2520701	0.1	0.6564536	0.002128934	0.1
0.6884739	0.043329	0.1	0.6884739	0.222646	0.1	0.6884739	0.2535478	0.1	0.6884739	0.002141415	0.1
0.7204942	0.03841218	0.1	0.7204942	0.2237903	0.1	0.7204942	0.2548509	0.1	0.7204942	0.002152421	0.1
0.7525144	0.03407153	0.1	0.7525144	0.2248005	0.1	0.7525144	0.2560014	0.1	0.7525144	0.002162137	0.1
0.7845347	0.03023566	0.1	0.7845347	0.2256933	0.1	0.7845347	0.257018	0.1	0.7845347	0.002170723	0.1
0.816555	0.02684285	0.1	0.816555	0.2264829	0.1	0.816555	0.2579172	0.1	0.816555	0.002178317	0.1
0.8485752	0.02383957	0.1	0.8485752	0.2271819	0.1	0.8485752	0.2587131	0.1	0.8485752	0.00218504	0.1
0.8805955	0.02117923	0.1	0.8805955	0.2278011	0.1	0.8805955	0.2594182	0.1	0.8805955	0.002190995	0.1
0.9126158	0.01882123	0.1	0.9126158	0.2283498	0.1	0.9126158	0.2600432	0.1	0.9126158	0.002196273	0.1
0.944636	0.01673006	0.1	0.944636	0.2288365	0.1	0.944636	0.2605974	0.1	0.944636	0.002200954	0.1
0.9766563	0.01487463	0.1	0.9766563	0.2292684	0.1	0.9766563	0.2610891	0.1	0.9766563	0.002205107	0.1
1.008677	0.01322765	0.1	1.008677	0.2296517	0.1	1.008677	0.2615256	0.1	1.008677	0.002208794	0.1
1.040697	0.01176514	0.1	1.040697	0.2299921	0.1	1.040697	0.2619132	0.1	1.040697	0.002212067	0.1
1.072717	0.010466	0.1	1.072717	0.2302944	0.1	1.072717	0.2622576	0.1	1.072717	0.002214975	0.1
