Batch	m_SP	4	W1	Pr1	Pr2	Pr3					
3.377458e-07	0.9893447	0.1	3.377458e-07	0.002156416	0.1	3.377458e-07	0.001856531	0.1	3.377458e-07	0.001200043	0.1
3.70975e-07	0.9883033	0.1	3.70975e-07	0.002378784	0.1	3.70975e-07	0.002037649	0.1	3.70975e-07	0.001317212	0.1
4.083984e-07	0.9871325	0.1	4.083984e-07	0.002628876	0.1	4.083984e-07	0.002241287	0.1	4.083984e-07	0.001448949	0.1
4.486179e-07	0.9858765	0.1	4.486179e-07	0.002897207	0.1	4.486179e-07	0.002459737	0.1	4.486179e-07	0.00159027	0.1
4.956656e-07	0.9844103	0.1	4.956656e-07	0.003210474	0.1	4.956656e-07	0.002714747	0.1	4.956656e-07	0.001755242	0.1
5.484019e-07	0.9827707	0.1	5.484019e-07	0.003560809	0.1	5.484019e-07	0.002999917	0.1	5.484019e-07	0.001939725	0.1
6.071105e-07	0.9809502	0.1	6.071105e-07	0.003949801	0.1	6.071105e-07	0.003316547	0.1	6.071105e-07	0.002144561	0.1
6.800445e-07	0.9786956	0.1	6.800445e-07	0.004431555	0.1	6.800445e-07	0.003708679	0.1	6.800445e-07	0.002398241	0.1
7.665827e-07	0.9760304	0.1	7.665827e-07	0.005001026	0.1	7.665827e-07	0.004172208	0.1	7.665827e-07	0.002698109	0.1
8.698992e-07	0.9728628	0.1	8.698992e-07	0.00567788	0.1	8.698992e-07	0.004723143	0.1	8.698992e-07	0.003054523	0.1
1.004052e-06	0.9687725	0.1	1.004052e-06	0.006551867	0.1	1.004052e-06	0.005434536	0.1	1.004052e-06	0.00351474	0.1
1.20933e-06	0.9625632	0.1	1.20933e-06	0.007878649	0.1	1.20933e-06	0.006514489	0.1	1.20933e-06	0.004213388	0.1
1.566224e-06	0.951908	0.1	1.566224e-06	0.0101554	0.1	1.566224e-06	0.008367685	0.1	1.566224e-06	0.005412266	0.1
2.280013e-06	0.9311172	0.1	2.280013e-06	0.01459791	0.1	2.280013e-06	0.01198372	0.1	2.280013e-06	0.007751569	0.1
3.412066e-06	0.899497	0.1	3.412066e-06	0.02135437	0.1	3.412066e-06	0.01748324	0.1	3.412066e-06	0.01130934	0.1
5.064487e-06	0.8561077	0.1	5.064487e-06	0.03062562	0.1	5.064487e-06	0.0250297	0.1	5.064487e-06	0.01619133	0.1
7.359478e-06	0.8007462	0.1	7.359478e-06	0.04245503	0.1	7.359478e-06	0.03465841	0.1	7.359478e-06	0.02242039	0.1
1.150158e-05	0.7131247	0.1	1.150158e-05	0.06117764	0.1	1.150158e-05	0.04989794	0.1	1.150158e-05	0.03227921	0.1
1.638993e-05	0.6262169	0.1	1.638993e-05	0.07974774	0.1	1.638993e-05	0.06501333	0.1	1.638993e-05	0.04205773	0.1
2.239765e-05	0.538274	0.1	2.239765e-05	0.09853901	0.1	2.239765e-05	0.08030874	0.1	2.239765e-05	0.0519527	0.1
2.840538e-05	0.4662226	0.1	2.840538e-05	0.1139346	0.1	2.840538e-05	0.09284024	0.1	2.840538e-05	0.06005964	0.1
3.441311e-05	0.4063639	0.1	3.441311e-05	0.126725	0.1	3.441311e-05	0.1032511	0.1	3.441311e-05	0.06679469	0.1
4.042084e-05	0.3560571	0.1	4.042084e-05	0.1374743	0.1	4.042084e-05	0.1120007	0.1	4.042084e-05	0.07245501	0.1
